start,stop,Fst,replicate
697600,729600,0.20044614011264367,13
704000,736000,0.1894307198910141,13
710400,742400,0.18284227793510147,13
716800,748800,0.17529828108437287,13
723200,755200,0.199068411475962,13
729600,761600,0.1942929929403252,13
736000,768000,0.20960098225005688,13
742400,774400,0.21509823721683172,13
748800,780800,0.20994169773209104,13
755200,787200,0.21391748052059686,13
761600,793600,0.188245708865632,13
768000,800000,0.17486778429447045,13
774400,806400,0.1628692315779144,13
780800,812800,0.15001944876309792,13
787200,819200,0.17545653793912835,13
793600,825600,0.17979654013038826,13
800000,832000,0.19893704992704414,13
806400,838400,0.21155914586707364,13
812800,844800,0.21390558632385376,13
819200,851200,0.2134308824233657,13
825600,857600,0.19867572357205696,13
832000,864000,0.18986980433469694,13
838400,870400,0.19222574667876327,13
844800,876800,0.1816821551970053,13
851200,883200,0.17192802607136234,13
857600,889600,0.16794068587744898,13
864000,896000,0.15777525045430404,13
870400,902400,0.15923066824034576,13
876800,908800,0.15749997020110704,13
883200,915200,0.17168429300354912,13
889600,921600,0.17885012250019575,13
896000,928000,0.19499464512188744,13
902400,934400,0.2055269517138109,13
908800,940800,0.20444051383351225,13
915200,947200,0.18557695643380706,13
921600,953600,0.17727415733781532,13
928000,960000,0.1949484776175916,13
934400,966400,0.18404728036116808,13
940800,972800,0.1836321908697376,13
947200,979200,0.1871785360415594,13
953600,985600,0.18823345649596465,13
960000,992000,0.19882705211159515,13
966400,998400,0.18953476970118646,13
972800,1004800,0.19939679893355733,13
979200,1011200,0.19582458906770334,13
985600,1017600,0.18208895775598594,13
992000,1024000,0.17628230909099327,13
998400,1030400,0.15385561438607087,13
1004800,1036800,0.1409924329715397,13
1011200,1043200,0.13980536964289209,13
1017600,1049600,0.13165701773716074,13
1024000,1056000,0.14498560452828127,13
1030400,1062400,0.15947808289713522,13
1036800,1068800,0.18529145455632712,13
1043200,1075200,0.19690252907630626,13
1049600,1081600,0.19517926096089536,13
1056000,1088000,0.20346364898844094,13
1062400,1094400,0.19575746257937104,13
1068800,1100800,0.20101812876338893,13
1075200,1107200,0.1794200733513855,13
1081600,1113600,0.16469753413246518,13
1088000,1120000,0.165727550051806,13
1094400,1126400,0.16706207443342472,13
1100800,1132800,0.16456519073321504,13
1107200,1139200,0.15785274882668518,13
1113600,1145600,0.17239981939874816,13
1120000,1152000,0.18256944775423015,13
1126400,1158400,0.1661087358976921,13
1132800,1164800,0.16900190955733999,13
1139200,1171200,0.17104264786972145,13
1145600,1177600,0.1710745569318517,13
1152000,1184000,0.1660820501251593,13
1158400,1190400,0.17393818800211305,13
1164800,1196800,0.193399249816246,13
1171200,1203200,0.1878823852633701,13
1177600,1209600,0.1885462292897904,13
1184000,1216000,0.18615315424552706,13
1190400,1222400,0.1873158368803542,13
1196800,1228800,0.17192235195053995,13
1203200,1235200,0.1627191462325238,13
1209600,1241600,0.17080475545877494,13
1216000,1248000,0.17109006853338565,13
1222400,1254400,0.1744956106705619,13
1228800,1260800,0.17877953198414748,13
1235200,1267200,0.18270362389245165,13
1241600,1273600,0.1803344286706791,13
1248000,1280000,0.19120279962835124,13
1254400,1286400,0.19009457159149695,13
1260800,1292800,0.1924577081603188,13
1267200,1299200,0.183643460031734,13
1273600,1305600,0.19229742984452625,13
1280000,1312000,0.1971502072347054,13
1286400,1318400,0.184512987771186,13
1292800,1324800,0.1845367075503553,13
1299200,1331200,0.18039007393092293,13
1305600,1337600,0.18451622197357492,13
1312000,1344000,0.18734074414990576,13
1318400,1350400,0.19736686043656887,13
1324800,1356800,0.1953510589185325,13
1331200,1363200,0.2085247118544164,13
1337600,1369600,0.2028149732856787,13
1344000,1376000,0.2047247235554226,13
1350400,1382400,0.20725471069306797,13
1356800,1388800,0.2012573444411039,13
1363200,1395200,0.21845040373192964,13
1369600,1401600,0.200636445631298,13
1376000,1408000,0.21134380937652306,13
1382400,1414400,0.20996147713146285,13
1388800,1420800,0.2048577853878855,13
1395200,1427200,0.1978978017725243,13
1401600,1433600,0.1850034183034228,13
1408000,1440000,0.19230707690323395,13
1414400,1446400,0.17477913510872353,13
1420800,1452800,0.17755933020881262,13
1427200,1459200,0.16685920945433327,13
1433600,1465600,0.17547197220855024,13
1440000,1472000,0.17964072384549584,13
1446400,1478400,0.19264981511069448,13
1452800,1484800,0.20325575463012804,13
1459200,1491200,0.2059441368890879,13
1465600,1497600,0.20820208180451025,13
1472000,1504000,0.19302748132870773,13
1478400,1510400,0.17560792077291906,13
1484800,1516800,0.16566856238123753,13
1491200,1523200,0.16609053544514793,13
1497600,1529600,0.15673242207170254,13
1504000,1536000,0.16569153096984918,13
1510400,1542400,0.1794704644651554,13
1516800,1548800,0.18949768626790067,13
1523200,1555200,0.18054339534583946,13
1529600,1561600,0.18099332326575127,13
1536000,1568000,0.1813598753673215,13
1542400,1574400,0.1806908820704948,13
1548800,1580800,0.18350209728062966,13
1555200,1587200,0.18426634735628614,13
1561600,1593600,0.19612187140043272,13
1568000,1600000,0.20153454925805675,13
1574400,1606400,0.1973888778621281,13
1580800,1612800,0.1952273421922674,13
1587200,1619200,0.1941774845001842,13
1593600,1625600,0.1904466079159936,13
1600000,1632000,0.18437275340692447,13
1606400,1638400,0.1753341942086546,13
1612800,1644800,0.1881262520393064,13
1619200,1651200,0.19013180253006726,13
1625600,1657600,0.20070958087196306,13
1632000,1664000,0.20180402915636905,13
1638400,1670400,0.2099606520607428,13
1644800,1676800,0.20790635582939448,13
1651200,1683200,0.20393720622424896,13
1657600,1689600,0.1938039190193344,13
1664000,1696000,0.17818331472343654,13
1670400,1702400,0.17582265396147542,13
1676800,1708800,0.1724666698856615,13
1683200,1715200,0.17979338072246676,13
1689600,1721600,0.17814196185751158,13
1696000,1728000,0.18905244740360405,13
1702400,1734400,0.18431929224724228,13
1708800,1740800,0.18921599980004528,13
1715200,1747200,0.17930667452189458,13
1721600,1753600,0.16605329577364014,13
1728000,1760000,0.16148882282403074,13
1734400,1766400,0.14752484051143405,13
1740800,1772800,0.14573150860371115,13
1747200,1779200,0.15057278919215766,13
1753600,1785600,0.14967155944307228,13
1760000,1792000,0.1711726809031635,13
1766400,1798400,0.17762210661651406,13
1772800,1804800,0.17554267513690308,13
1779200,1811200,0.17608215309901892,13
1785600,1817600,0.16299882938503726,13
1792000,1824000,0.17334749059259644,13
1798400,1830400,0.15798610634507487,13
1804800,1836800,0.15969863473242255,13
1811200,1843200,0.17579514078293842,13
1817600,1849600,0.1812255967263997,13
1824000,1856000,0.18974043084925069,13
1830400,1862400,0.1854057363368248,13
1836800,1868800,0.18419392139319146,13
1843200,1875200,0.1867311318854712,13
1849600,1881600,0.17730262113922002,13
1856000,1888000,0.168254020065506,13
1862400,1894400,0.16924518169760436,13
1868800,1900800,0.1669713206606266,13
1875200,1907200,0.17946272537683727,13
1881600,1913600,0.17314778843026354,13
1888000,1920000,0.18122743033140498,13
1894400,1926400,0.20065045008510535,13
1900800,1932800,0.19744740945828232,13
1907200,1939200,0.1949728727761885,13
1913600,1945600,0.18447220333742834,13
1920000,1952000,0.180169965431903,13
1926400,1958400,0.173368636000956,13
1932800,1964800,0.15266296483777933,13
1939200,1971200,0.15406527566157951,13
1945600,1977600,0.16000506170898351,13
1952000,1984000,0.1621591462725263,13
1958400,1990400,0.17271306166435962,13
1964800,1996800,0.17828195172875191,13
1971200,2003200,0.19772786649428145,13
1977600,2009600,0.207739989963856,13
1984000,2016000,0.20356882783008448,13
1990400,2022400,0.20453150922718505,13
1996800,2028800,0.2037065336885629,13
2003200,2035200,0.1914138376744353,13
2009600,2041600,0.18302220010255346,13
2016000,2048000,0.16888757134539728,13
2022400,2054400,0.173478445116833,13
2028800,2060800,0.17339787236220738,13
2035200,2067200,0.16287569916689776,13
2041600,2073600,0.17202576149125598,13
2048000,2080000,0.17106211882765995,13
2054400,2086400,0.1826682798631295,13
2060800,2092800,0.177071625137447,13
2067200,2099200,0.18025994250970706,13
2073600,2105600,0.1847234848761668,13
2080000,2112000,0.1840533132475093,13
2086400,2118400,0.18217645553503287,13
2092800,2124800,0.16185422006889244,13
2099200,2131200,0.16108029064087934,13
2105600,2137600,0.16431551160681568,13
2112000,2144000,0.1545496656220406,13
2118400,2150400,0.15532442961147394,13
2124800,2156800,0.16405590569813944,13
2131200,2163200,0.16838731769724413,13
2137600,2169600,0.18131582061501425,13
2144000,2176000,0.1802804666190333,13
2150400,2182400,0.19729670566832447,13
2156800,2188800,0.21034511027854935,13
2163200,2195200,0.2112067206335204,13
2169600,2201600,0.22617102425336336,13
2176000,2208000,0.22435512268309327,13
2182400,2214400,0.22079625367795472,13
2188800,2220800,0.21731600766859133,13
2195200,2227200,0.20137387398992526,13
2201600,2233600,0.19016743763591984,13
2208000,2240000,0.1845100706859016,13
2214400,2246400,0.17817751226452558,13
2220800,2252800,0.17952917645553934,13
2227200,2259200,0.19065037141530916,13
2233600,2265600,0.19551605410351644,13
2240000,2272000,0.2031322799345477,13
2246400,2278400,0.20599266001465905,13
2252800,2284800,0.2091347537480571,13
2259200,2291200,0.20982919902373326,13
2265600,2297600,0.18942850851459697,13
2272000,2304000,0.1910197936845984,13
2278400,2310400,0.18271959836218726,13
2284800,2316800,0.1845175167134156,13
2291200,2323200,0.19038230524122546,13
2297600,2329600,0.1924808527694978,13
2304000,2336000,0.19659923671309096,13
2310400,2342400,0.19155144040993868,13
2316800,2348800,0.2004371146594024,13
2323200,2355200,0.1995625363467252,13
2329600,2361600,0.2011635861530512,13
2336000,2368000,0.19495836510842995,13
2342400,2374400,0.19729130411443024,13
2348800,2380800,0.20256048501372345,13
2355200,2387200,0.19542148091858294,13
2361600,2393600,0.19132276930147327,13
2368000,2400000,0.1823080934218323,13
2374400,2406400,0.17988835379114598,13
2380800,2412800,0.17931884649107918,13
2387200,2419200,0.19030272474327087,13
2393600,2425600,0.1979487390869316,13
2400000,2432000,0.20253199615827852,13
2406400,2438400,0.2044897357331391,13
2412800,2444800,0.21649098602414552,13
2419200,2451200,0.21764181303559804,13
2425600,2457600,0.1931239069559479,13
2432000,2464000,0.19183120671608367,13
2438400,2470400,0.18425713590831852,13
2444800,2476800,0.17917916444676749,13
2451200,2483200,0.1685141718232807,13
2457600,2489600,0.16744032190289052,13
2464000,2496000,0.17445953458093405,13
2470400,2502400,0.16815785962037175,13
2476800,2508800,0.179481552149163,13
2483200,2515200,0.20161526364995194,13
2489600,2521600,0.2138683198424752,13
2496000,2528000,0.20788253544635246,13
2502400,2534400,0.20962378309268187,13
2508800,2540800,0.216045859463622,13
2515200,2547200,0.21370743047424628,13
2521600,2553600,0.19475491510050727,13
2528000,2560000,0.18379380836025996,13
2534400,2566400,0.18163268248866452,13
2540800,2572800,0.17896794276886913,13
2547200,2579200,0.18880460781507205,13
2553600,2585600,0.1849764182724017,13
2560000,2592000,0.1844077885200597,13
2566400,2598400,0.18590096560624247,13
2572800,2604800,0.18666775909651875,13
2579200,2611200,0.1909831881315251,13
2585600,2617600,0.17120917445238396,13
2592000,2624000,0.1635171165010719,13
2598400,2630400,0.17225773237920464,13
2604800,2636800,0.17186978230105976,13
2611200,2643200,0.18241804842598405,13
2617600,2649600,0.18601137062312206,13
2624000,2656000,0.191385888506299,13
2630400,2662400,0.20407505928913788,13
2636800,2668800,0.20110782590443155,13
2643200,2675200,0.2139035580737984,13
2649600,2681600,0.21919748112633355,13
2656000,2688000,0.21971913154463954,13
2662400,2694400,0.2299809405117045,13
2668800,2700800,0.2235935963043285,13
2675200,2707200,0.2325579946976958,13
2681600,2713600,0.22121185481313188,13
2688000,2720000,0.2174172783296296,13
2694400,2726400,0.21297192993874994,13
2700800,2732800,0.20224840811909164,13
2707200,2739200,0.19498568227378305,13
2713600,2745600,0.18186839016889053,13
2720000,2752000,0.17954684980719127,13
2726400,2758400,0.17348314871058354,13
2732800,2764800,0.18108646470269135,13
2739200,2771200,0.17938056516539735,13
2745600,2777600,0.19383184157235894,13
2752000,2784000,0.1961953032379201,13
2758400,2790400,0.1988766226518728,13
2764800,2796800,0.1993453954797712,13
2771200,2803200,0.20342774000222932,13
2777600,2809600,0.20285287022850204,13
2784000,2816000,0.190806976055171,13
2790400,2822400,0.1899741010244385,13
2796800,2828800,0.18900718145189466,13
2803200,2835200,0.1833281102507629,13
2809600,2841600,0.1623737790741962,13
2816000,2848000,0.16317617780870305,13
2822400,2854400,0.17375741666495034,13
2828800,2860800,0.1642894951100961,13
2835200,2867200,0.1716158502671823,13
2841600,2873600,0.17355509485982815,13
2848000,2880000,0.18262344286367085,13
2854400,2886400,0.18721106530107925,13
2860800,2892800,0.18573748325056935,13
2867200,2899200,0.1987120386722988,13
2873600,2905600,0.1896099630587514,13
2880000,2912000,0.17849378584000294,13
2886400,2918400,0.170786547732885,13
2892800,2924800,0.16655283735874618,13
2899200,2931200,0.16284887224313818,13
2905600,2937600,0.1629259566442611,13
2912000,2944000,0.1681066784511935,13
2918400,2950400,0.18574549803211352,13
2924800,2956800,0.18691114089682656,13
2931200,2963200,0.18162980621458166,13
2937600,2969600,0.1783908465007316,13
2944000,2976000,0.1714407990830372,13
2950400,2982400,0.17446475832251154,13
2956800,2988800,0.16718335357587227,13
2963200,2995200,0.1795331905024325,13
2969600,3001600,0.18334872011424366,13
2976000,3008000,0.18573038103447012,13
2982400,3014400,0.19381257229655516,13
2988800,3020800,0.18252861441464416,13
2995200,3027200,0.18473229858289889,13
3001600,3033600,0.16828120021807558,13
3008000,3040000,0.17064808688799327,13
3014400,3046400,0.16636314299493124,13
3020800,3052800,0.16758339066837033,13
3027200,3059200,0.16245724194945013,13
3033600,3065600,0.16020954967907322,13
3040000,3072000,0.1668837837692897,13
3046400,3078400,0.1650812651101361,13
3052800,3084800,0.1758785179431578,13
3059200,3091200,0.16895426432041308,13
3065600,3097600,0.1812091290669178,13
3072000,3104000,0.1859498573061664,13
3078400,3110400,0.18639005286729268,13
3084800,3116800,0.1924384438647204,13
3091200,3123200,0.18507806818194256,13
3097600,3129600,0.1792164226033594,13
3104000,3136000,0.18015417258019595,13
3110400,3142400,0.18276398457158508,13
3116800,3148800,0.18801049959175428,13
3123200,3155200,0.18217585282414964,13
3129600,3161600,0.18507700315754685,13
3136000,3168000,0.1989642574238152,13
3142400,3174400,0.19767712972396054,13
3148800,3180800,0.19459395739518748,13
3155200,3187200,0.2038859025100826,13
3161600,3193600,0.20591403000203806,13
3168000,3200000,0.19931150687990526,13
3174400,3206400,0.187682084128052,13
3180800,3212800,0.1868153522064793,13
3187200,3219200,0.177621566658812,13
3193600,3225600,0.17082027698145613,13
3200000,3232000,0.17299120317242214,13
3206400,3238400,0.18037885777272927,13
3212800,3244800,0.18344717455920692,13
3219200,3251200,0.19068989057876728,13
3225600,3257600,0.2027476235728464,13
3232000,3264000,0.19904639420575654,13
3238400,3270400,0.19971619086392736,13
3244800,3276800,0.20856099184400406,13
3251200,3283200,0.21495294660477207,13
3257600,3289600,0.20888782239538686,13
3264000,3296000,0.20634615844395526,13
3270400,3302400,0.20376577366206025,13
3276800,3308800,0.20171727423699465,13
3283200,3315200,0.19596681859901632,13
3289600,3321600,0.1844695076347893,13
3296000,3328000,0.18128458858407406,13
3302400,3334400,0.17470387493485126,13
3308800,3340800,0.1778171841782518,13
3315200,3347200,0.1834561748587458,13
3321600,3353600,0.16748028477783586,13
3328000,3360000,0.16302685393706687,13
3334400,3366400,0.1663406872560408,13
3340800,3372800,0.1690256257935373,13
3347200,3379200,0.17175274972494692,13
3353600,3385600,0.16153391080830545,13
3360000,3392000,0.17077546673560426,13
3366400,3398400,0.1730244306253486,13
3372800,3404800,0.16248159983669974,13
3379200,3411200,0.16975735896062846,13
3385600,3417600,0.16191802439707653,13
3392000,3424000,0.16617127732730522,13
3398400,3430400,0.16458173792550626,13
3404800,3436800,0.18325369598146024,13
3411200,3443200,0.1912073597501022,13
3417600,3449600,0.18142708170802552,13
3424000,3456000,0.18037705383923186,13
3430400,3462400,0.18671317805363347,13
3436800,3468800,0.1916726087457213,13
3443200,3475200,0.18669287714324567,13
3449600,3481600,0.1800913162854389,13
3456000,3488000,0.1881761702444054,13
3462400,3494400,0.19092973974162636,13
3468800,3500800,0.1849872041160112,13
3475200,3507200,0.1897581800861339,13
3481600,3513600,0.1797947759160287,13
3488000,3520000,0.18897673739313414,13
3494400,3526400,0.1897111654754213,13
3500800,3532800,0.1925595985745229,13
3507200,3539200,0.1867659323321932,13
3513600,3545600,0.17412804135319912,13
3520000,3552000,0.17581660430735874,13
3526400,3558400,0.17619305398081278,13
3532800,3564800,0.16362206721783842,13
3539200,3571200,0.1750836596995917,13
3545600,3577600,0.1827640812748547,13
3552000,3584000,0.19424143662194046,13
3558400,3590400,0.19172072483022665,13
3564800,3596800,0.1841712782798829,13
3571200,3603200,0.19841705475602134,13
3577600,3609600,0.1851620052705115,13
3584000,3616000,0.17669600920289025,13
3590400,3622400,0.16223220561820892,13
3596800,3628800,0.1650339268018925,13
3603200,3635200,0.16998443274108965,13
3609600,3641600,0.1615436574598738,13
3616000,3648000,0.15847333507744615,13
3622400,3654400,0.15837021414382746,13
3628800,3660800,0.1615942590662682,13
3635200,3667200,0.16084435395242316,13
3641600,3673600,0.15736111300612202,13
3648000,3680000,0.1596755433320203,13
3654400,3686400,0.15931244162235866,13
3660800,3692800,0.16107155437658682,13
3667200,3699200,0.17043325213376662,13
3673600,3705600,0.17563833548744112,13
3680000,3712000,0.1796019493523182,13
3686400,3718400,0.17447183332224953,13
3692800,3724800,0.1830910881153408,13
3699200,3731200,0.1918437659208496,13
3705600,3737600,0.18690024064605185,13
3712000,3744000,0.18071652365848456,13
3718400,3750400,0.1922225729475478,13
3724800,3756800,0.1956857998491096,13
3731200,3763200,0.1776736182207427,13
3737600,3769600,0.17606859380274892,13
3744000,3776000,0.17484853111310633,13
3750400,3782400,0.18168483928993606,13
3756800,3788800,0.18117347404129908,13
3763200,3795200,0.1778951178698282,13
3769600,3801600,0.19831851635674275,13
3776000,3808000,0.20147926265549496,13
3782400,3814400,0.1966879761449431,13
3788800,3820800,0.18731421396280756,13
3795200,3827200,0.17995946075530034,13
3801600,3833600,0.18490243998795675,13
3808000,3840000,0.180233676984464,13
3814400,3846400,0.1802412383012955,13
3820800,3852800,0.1861849644714328,13
3827200,3859200,0.1983847454730886,13
3833600,3865600,0.20150516616459055,13
3840000,3872000,0.2102974986454936,13
3846400,3878400,0.21149572450410925,13
3852800,3884800,0.2131347833591804,13
3859200,3891200,0.2041452081082364,13
3865600,3897600,0.20294642206915606,13
3872000,3904000,0.19061007808666847,13
3878400,3910400,0.18292337589413832,13
3884800,3916800,0.18653174291667532,13
3891200,3923200,0.18074730395853952,13
3897600,3929600,0.1912621380553389,13
3904000,3936000,0.1891318630339792,13
3910400,3942400,0.19424527309672307,13
3916800,3948800,0.20462049288716855,13
3923200,3955200,0.19820079520236134,13
3929600,3961600,0.1973069141525222,13
3936000,3968000,0.19037814490132365,13
3942400,3974400,0.1886677028023977,13
3948800,3980800,0.18243864355498887,13
3955200,3987200,0.1741930558083188,13
3961600,3993600,0.17331910403188214,13
3968000,4000000,0.16695600262510815,13
3974400,4006400,0.17418118155289514,13
3980800,4012800,0.16237818587767194,13
3987200,4019200,0.16334861710459847,13
3993600,4025600,0.15414128211344427,13
4000000,4032000,0.15555394880774726,13
4006400,4038400,0.15581461561828466,13
4012800,4044800,0.14898778160377885,13
4019200,4051200,0.15616900931204614,13
4025600,4057600,0.15863118510052382,13
4032000,4064000,0.1623661144621492,13
4038400,4070400,0.15164575778091702,13
4044800,4076800,0.1616722990324078,13
4051200,4083200,0.16968319679177662,13
4057600,4089600,0.1762875361293556,13
4064000,4096000,0.1799277553413941,13
4070400,4102400,0.18163086268319906,13
4076800,4108800,0.18610347612506528,13
4083200,4115200,0.18422103933370826,13
4089600,4121600,0.18734969856018524,13
4096000,4128000,0.1824899339478549,13
4102400,4134400,0.17905210316718534,13
4108800,4140800,0.18247756433897527,13
4115200,4147200,0.18101385072106072,13
4121600,4153600,0.17417374122207765,13
4128000,4160000,0.1746344307547416,13
4134400,4166400,0.1824035280807548,13
4140800,4172800,0.19487393555924687,13
4147200,4179200,0.19229906467129526,13
4153600,4185600,0.19797424816883374,13
4160000,4192000,0.20083653133686216,13
4166400,4198400,0.1870014570036424,13
4172800,4204800,0.17404372778225746,13
4179200,4211200,0.164497687440452,13
4185600,4217600,0.15979782715885482,13
4192000,4224000,0.15987036806775884,13
4198400,4230400,0.15966466915946373,13
4204800,4236800,0.16678558947518587,13
4211200,4243200,0.1696846441433261,13
4217600,4249600,0.16410959046660273,13
4224000,4256000,0.16928528769018572,13
4230400,4262400,0.16874969655054348,13
4236800,4268800,0.1720045892514204,13
4243200,4275200,0.16998997832682333,13
4249600,4281600,0.17095774641732206,13
4256000,4288000,0.1761907919537231,13
4262400,4294400,0.17153650283861074,13
4268800,4300800,0.18009754636064146,13
4275200,4307200,0.17018480619449505,13
4281600,4313600,0.16666129918467293,13
4288000,4320000,0.1704109424731956,13
4294400,4326400,0.17158745098850925,13
4300800,4332800,0.17812890539239698,13
4307200,4339200,0.1683985442761574,13
4313600,4345600,0.1794852692587643,13
4320000,4352000,0.1895423377010529,13
4326400,4358400,0.1849141350809392,13
4332800,4364800,0.1870939874642932,13
4339200,4371200,0.18095194414714635,13
4345600,4377600,0.19643128479203725,13
4352000,4384000,0.18745707713992374,13
4358400,4390400,0.17442437054893994,13
4364800,4396800,0.17899019201978053,13
4371200,4403200,0.1724463401478992,13
4377600,4409600,0.17312575995402985,13
4384000,4416000,0.15379189459554907,13
4390400,4422400,0.1609006654853994,13
4396800,4428800,0.16915292814596156,13
4403200,4435200,0.16911412350120247,13
4409600,4441600,0.16411071343200992,13
4416000,4448000,0.17409816257825714,13
4422400,4454400,0.17918766184690854,13
4428800,4460800,0.1730691191058197,13
4435200,4467200,0.1697288122734394,13
4441600,4473600,0.1823309945097152,13
4448000,4480000,0.1885766227762436,13
4454400,4486400,0.1864051452086324,13
4460800,4492800,0.18633617069780087,13
4467200,4499200,0.19053346992366368,13
4473600,4505600,0.1978712039262503,13
4480000,4512000,0.1859430631257989,13
4486400,4518400,0.19178773701816945,13
4492800,4524800,0.19809853659808507,13
4499200,4531200,0.20408119121969745,13
4505600,4537600,0.20539466685207056,13
4512000,4544000,0.1986437197989907,13
4518400,4550400,0.1979185837004948,13
4524800,4556800,0.20393775475356893,13
4531200,4563200,0.20031154534008866,13
4537600,4569600,0.1883817006504068,13
4544000,4576000,0.1955485162811243,13
4550400,4582400,0.20303833820480968,13
4556800,4588800,0.20464633939315705,13
4563200,4595200,0.20013102311736733,13
4569600,4601600,0.1941238610170672,13
4576000,4608000,0.20307372798420767,13
4582400,4614400,0.20727415869557309,13
4588800,4620800,0.2071181253899145,13
4595200,4627200,0.2043192846870248,13
4601600,4633600,0.20696437877474044,13
4608000,4640000,0.19388696738012232,13
4614400,4646400,0.2005446498743878,13
4620800,4652800,0.20517061736482664,13
4627200,4659200,0.20406661093585696,13
4633600,4665600,0.2001613771792041,13
4640000,4672000,0.1881823667580572,13
4646400,4678400,0.1963341796266077,13
4652800,4684800,0.1985277470068704,13
4659200,4691200,0.19275374798351547,13
4665600,4697600,0.1805287124889679,13
4672000,4704000,0.18669742453524074,13
4678400,4710400,0.19548832111358194,13
4684800,4716800,0.2007775840595308,13
4691200,4723200,0.1983362218486052,13
4697600,4729600,0.19555882275618489,13
4704000,4736000,0.20412503726165912,13
4710400,4742400,0.1909045794603843,13
4716800,4748800,0.17999520539139102,13
4723200,4755200,0.1768260627631698,13
4729600,4761600,0.17458192085995847,13
4736000,4768000,0.16320693656970994,13
4742400,4774400,0.1600860944796216,13
4748800,4780800,0.1827495820470364,13
4755200,4787200,0.19692492350814086,13
4761600,4793600,0.1976205521809405,13
4768000,4800000,0.20198889339981424,13
4774400,4806400,0.21228546874941195,13
4780800,4812800,0.20872967540189494,13
4787200,4819200,0.1942951630267231,13
4793600,4825600,0.18879765321116665,13
4800000,4832000,0.18909266895942856,13
4806400,4838400,0.1744658587877965,13
4812800,4844800,0.16177324799244364,13
4819200,4851200,0.16443282132043713,13
4825600,4857600,0.1704494895177347,13
4832000,4864000,0.1587544017548688,13
4838400,4870400,0.14838392831097438,13
4844800,4876800,0.14621086312587964,13
4851200,4883200,0.15160657946783535,13
4857600,4889600,0.15466588783238547,13
4864000,4896000,0.14012697958891712,13
4870400,4902400,0.15022808901432544,13
4876800,4908800,0.16761997247195287,13
4883200,4915200,0.16669314600905302,13
4889600,4921600,0.15801501882099642,13
4896000,4928000,0.1417403099087925,13
4902400,4934400,0.14684522500537875,13
4908800,4940800,0.14352543833152184,13
4915200,4947200,0.12966115599040848,13
4921600,4953600,0.1382024742227748,13
4928000,4960000,0.14984539601480798,13
4934400,4966400,0.16280382541316174,13
4940800,4972800,0.1747256603784719,13
4947200,4979200,0.17697216182310946,13
4953600,4985600,0.18260570002311569,13
4960000,4992000,0.1714970826568627,13
4966400,4998400,0.1674564728900757,13
4972800,5004800,0.16256440734502614,13
4979200,5011200,0.16324282658830866,13
4985600,5017600,0.16162820027962668,13
4992000,5024000,0.15833340606113597,13
4998400,5030400,0.1679751119213751,13
5004800,5036800,0.17338123309499867,13
5011200,5043200,0.17596448814074364,13
5017600,5049600,0.15980120402060113,13
5024000,5056000,0.16277079404706152,13
5030400,5062400,0.17174646141032365,13
5036800,5068800,0.17470886078417255,13
5043200,5075200,0.17542190573879754,13
5049600,5081600,0.1798142121595417,13
5056000,5088000,0.18622419484241975,13
5062400,5094400,0.17497447839369418,13
5068800,5100800,0.15947729479969408,13
5075200,5107200,0.14732252993964035,13
5081600,5113600,0.139629306759871,13
5088000,5120000,0.1346463902540651,13
5094400,5126400,0.1338033112838314,13
5100800,5132800,0.13816603283894913,13
5107200,5139200,0.14049402083844495,13
5113600,5145600,0.14605899640534276,13
5120000,5152000,0.15698637786460656,13
5126400,5158400,0.15808113623705994,13
5132800,5164800,0.16031249459137198,13
5139200,5171200,0.16720262672297992,13
5145600,5177600,0.16497380610585938,13
5152000,5184000,0.15949472001962947,13
5158400,5190400,0.14516996533673315,13
5164800,5196800,0.14621425862329007,13
5171200,5203200,0.14452817729421272,13
5177600,5209600,0.13380581984946285,13
5184000,5216000,0.15498623761388314,13
5190400,5222400,0.1877331951119082,13
5196800,5228800,0.1992022191903464,13
5203200,5235200,0.2025891917927921,13
5209600,5241600,0.2142489383167173,13
5216000,5248000,0.2310612520301855,13
5222400,5254400,0.23417272684937976,13
5228800,5260800,0.20741077792090185,13
5235200,5267200,0.201589443299732,13
5241600,5273600,0.19145770895430184,13
5248000,5280000,0.18936441671683632,13
5254400,5286400,0.17905512578340504,13
5260800,5292800,0.18408001224545634,13
5267200,5299200,0.18173189569984796,13
5273600,5305600,0.17864882455697956,13
5280000,5312000,0.18812202582014928,13
5286400,5318400,0.18584979799558826,13
5292800,5324800,0.19163587522308426,13
5299200,5331200,0.16466422236719505,13
5305600,5337600,0.16140135456000454,13
5312000,5344000,0.15397472998951767,13
5318400,5350400,0.14247258044948186,13
5324800,5356800,0.148601527210589,13
5331200,5363200,0.14839790630196514,13
5337600,5369600,0.1437720501721016,13
5344000,5376000,0.15090401214580887,13
5350400,5382400,0.15419127249134598,13
5356800,5388800,0.1554580758211222,13
5363200,5395200,0.13927005685336993,13
5369600,5401600,0.12963791603298006,13
5376000,5408000,0.14543825634847174,13
5382400,5414400,0.14378590906754782,13
5388800,5420800,0.1595129491428752,13
5395200,5427200,0.18109739776090786,13
5401600,5433600,0.1823033206863696,13
5408000,5440000,0.18741377590613384,13
5414400,5446400,0.19410059089019494,13
5420800,5452800,0.1996284045049913,13
5427200,5459200,0.185298177934094,13
5433600,5465600,0.16991042894008285,13
5440000,5472000,0.1836606664968188,13
