,Unnamed: 0,start,stop,Fst
119,0,0,31999,0.12498418091437866
120,0,0,31999,0.13744236666265686
121,0,0,31999,0.13519634812110914
122,0,0,31999,0.14817937441244294
123,0,0,31999,0.14419212404708434
124,0,0,31999,0.12580264185054826
125,0,0,31999,0.11681338398549206
126,0,0,31999,0.12357965230785414
127,0,0,31999,0.13107325103688014
128,0,0,31999,0.10712031877824796
129,0,0,31999,0.13074901440950162
130,0,0,31999,0.13948636245132798
131,0,0,31999,0.11907570866060635
132,0,0,31999,0.14270403641371338
133,0,0,31999,0.1349563868881465
134,0,0,31999,0.12717618407990486
135,0,0,31999,0.11718476850301435
136,0,0,31999,0.12604493837777148
137,0,0,31999,0.11930058897046067
138,0,0,31999,0.14741610911302794
139,0,0,31999,0.11791360078156013
140,0,0,31999,0.12776632672879193
141,0,0,31999,0.11685217883412745
142,0,0,31999,0.1310170269262064
143,0,0,31999,0.12448511080361027
144,0,0,31999,0.13562688314234791
145,0,0,31999,0.11959470721664885
146,0,0,31999,0.1401632896484312
147,0,0,31999,0.14574041347303845
148,0,0,31999,0.1181964309472955
149,0,0,31999,0.1298487408657758
150,0,0,31999,0.12940679842677846
151,0,0,31999,0.11172550583311862
152,0,0,31999,0.11667093634924099
153,0,0,31999,0.10376037976770497
154,0,0,31999,0.1527130088355208
155,0,0,31999,0.1218570042219976
156,0,0,31999,0.14164575701007767
157,0,0,31999,0.14392601593344082
158,0,0,31999,0.13058368226579833
159,0,0,31999,0.1282903442029689
160,0,0,31999,0.11540086830773608
161,0,0,31999,0.1356928507751292
162,0,0,31999,0.12223340948992588
163,0,0,31999,0.12620928171773396
164,0,0,31999,0.11888035305862975
165,0,0,31999,0.1264165407415022
166,0,0,31999,0.13476023959955136
167,0,0,31999,0.11405142174394685
168,0,0,31999,0.12895345296612346
169,0,0,31999,0.10187239033237636
170,0,0,31999,0.13961629793153685
171,0,0,31999,0.12380508064820304
172,0,0,31999,0.1395610209677963
173,0,0,31999,0.1192245735847274
174,0,0,31999,0.1295722342382838
175,0,0,31999,0.10815554767954667
176,0,0,31999,0.12529706203040944
177,0,0,31999,0.14284162942370587
178,0,0,31999,0.13004680343744865
179,0,0,31999,0.12493702670592477
180,0,0,31999,0.11316136651433728
181,0,0,31999,0.11966196536728245
182,0,0,31999,0.1396000834059426
183,0,0,31999,0.1297010847957692
184,0,0,31999,0.13506229570733946
185,0,0,31999,0.12835243973806126
186,0,0,31999,0.14403535797765887
187,0,0,31999,0.14380808960463873
188,0,0,31999,0.13450639547550172
189,0,0,31999,0.13900722975675928
190,0,0,31999,0.12387097132570192
191,0,0,31999,0.1053573520699467
192,0,0,31999,0.12577491745793484
193,0,0,31999,0.13557630924047268
194,0,0,31999,0.12801911498418786
195,0,0,31999,0.14649034208859665
196,0,0,31999,0.13025786703111464
197,0,0,31999,0.12631142359401615
198,0,0,31999,0.12307501613839418
199,0,0,31999,0.12119534767507745
200,0,0,31999,0.12211979129867755
201,0,0,31999,0.10564463523487856
202,0,0,31999,0.1199209031397156
203,0,0,31999,0.11922183075780705
204,0,0,31999,0.12400023696073735
205,0,0,31999,0.12459728510738972
206,0,0,31999,0.12331682005438135
207,0,0,31999,0.11610630975149848
208,0,0,31999,0.09612074626268152
209,0,0,31999,0.1396155782687093
210,0,0,31999,0.13749352603169954
211,0,0,31999,0.1397526247299629
212,0,0,31999,0.11522139404934854
213,0,0,31999,0.13616099792485295
214,0,0,31999,0.15608866112124986
215,0,0,31999,0.13041643583149246
216,0,0,31999,0.12334729421729222
217,0,0,31999,0.12895142331298312
218,0,0,31999,0.14119295801168946
219,0,0,31999,0.11692450469190208
220,0,0,31999,0.1305582273169721
221,0,0,31999,0.12958052841902806
222,0,0,31999,0.12714567422837927
223,0,0,31999,0.107544992854077
224,0,0,31999,0.12681052246873434
225,0,0,31999,0.10762961208937402
226,0,0,31999,0.12773737555169776
227,0,0,31999,0.11780676964046917
228,0,0,31999,0.11938520552458505
229,0,0,31999,0.11159694064945526
230,0,0,31999,0.12361797055393013
231,0,0,31999,0.12690711596656126
232,0,0,31999,0.12125438461893193
233,0,0,31999,0.08729235480612266
234,0,0,31999,0.12254518933389252
235,0,0,31999,0.1382381380564383
236,0,0,31999,0.13720329905249912
237,0,0,31999,0.12572930178589214
238,0,0,31999,0.10375946751613126
239,0,0,31999,0.12471468651536685
240,0,0,31999,0.1194888712180203
241,0,0,31999,0.1313215783656587
242,0,0,31999,0.1124987672365451
243,0,0,31999,0.1158752942431881
244,0,0,31999,0.14429533060431773
245,0,0,31999,0.13762196190790282
246,0,0,31999,0.14643496108610202
247,0,0,31999,0.09376817458996578
248,0,0,31999,0.12102135998734867
249,0,0,31999,0.12386949902128455
250,0,0,31999,0.14474339363621086
251,0,0,31999,0.10806108012700284
252,0,0,31999,0.1301114692322834
253,0,0,31999,0.13936395440120278
254,0,0,31999,0.1327216433091138
255,0,0,31999,0.125816629281406
256,0,0,31999,0.13574108604495091
257,0,0,31999,0.12206192004111735
258,0,0,31999,0.15181473301934084
259,0,0,31999,0.11410369982349672
260,0,0,31999,0.1362824454650686
261,0,0,31999,0.12636435992571432
262,0,0,31999,0.15172771642837574
263,0,0,31999,0.13684632003669195
264,0,0,31999,0.11727066923807195
265,0,0,31999,0.13467235712706813
266,0,0,31999,0.14093557515489902
267,0,0,31999,0.13882808134008864
268,0,0,31999,0.1332392278268967
269,0,0,31999,0.1196229191445669
270,0,0,31999,0.12924003009832524
271,0,0,31999,0.12144323399919253
272,0,0,31999,0.12065045607390147
273,0,0,31999,0.11103986607624114
274,0,0,31999,0.11816548584911606
275,0,0,31999,0.14247334288751298
276,0,0,31999,0.14688527295470485
277,0,0,31999,0.12324749692055753
278,0,0,31999,0.13037719089405828
279,0,0,31999,0.1266545303562676
280,0,0,31999,0.12066778321458164
281,0,0,31999,0.11198719066851123
282,0,0,31999,0.10402608977455667
283,0,0,31999,0.1230938840730945
284,0,0,31999,0.1346872941829282
285,0,0,31999,0.12830193363346246
286,0,0,31999,0.14429018225699566
287,0,0,31999,0.14205601717632732
288,0,0,31999,0.12382971625152407
289,0,0,31999,0.12416932842669555
290,0,0,31999,0.12029277493218785
291,0,0,31999,0.13451142376602915
292,0,0,31999,0.12219634422851408
293,0,0,31999,0.11478511855829746
294,0,0,31999,0.1271579743194455
295,0,0,31999,0.12087201143126185
296,0,0,31999,0.13522845757424856
297,0,0,31999,0.11610366973600998
298,0,0,31999,0.10035041483468256
299,0,0,31999,0.1176853000329404
300,0,0,31999,0.13953939268034402
301,0,0,31999,0.12315110276246745
302,0,0,31999,0.1309485460569366
303,0,0,31999,0.1346040012600028
304,0,0,31999,0.1258714340662882
305,0,0,31999,0.1258842284251626
306,0,0,31999,0.1385958481912042
307,0,0,31999,0.11227992618423067
308,0,0,31999,0.12152776616348372
309,0,0,31999,0.11816980451872378
310,0,0,31999,0.12922171705143382
311,0,0,31999,0.13731623164977005
312,0,0,31999,0.11965025008497394
313,0,0,31999,0.1251254734478486
314,0,0,31999,0.14191053571264212
315,0,0,31999,0.13618091650221886
316,0,0,31999,0.12476819190773225
317,0,0,31999,0.1431543370547658
318,0,0,31999,0.13246285577399072
319,0,0,31999,0.12021802288906752
320,0,0,31999,0.13885763347549687
321,0,0,31999,0.10609391251399396
322,0,0,31999,0.1406106233458546
323,0,0,31999,0.11312706441460275
324,0,0,31999,0.11693602953284042
325,0,0,31999,0.11825514496634708
326,0,0,31999,0.1129404272002093
327,0,0,31999,0.14005391815175025
328,0,0,31999,0.1212248953309495
329,0,0,31999,0.12884884659470444
330,0,0,31999,0.12598794292627036
331,0,0,31999,0.15095253171613374
332,0,0,31999,0.12169567767612745
333,0,0,31999,0.11984232485355673
334,0,0,31999,0.12564270885937745
335,0,0,31999,0.12037696271001608
336,0,0,31999,0.1217010992996182
337,0,0,31999,0.12906211147197594
338,0,0,31999,0.13590288876799805
339,0,0,31999,0.1362628012216665
340,0,0,31999,0.11362067121290695
341,0,0,31999,0.12215226190838425
342,0,0,31999,0.12316561913337773
343,0,0,31999,0.1334465019386414
344,0,0,31999,0.1338463004817473
345,0,0,31999,0.12497816017502365
346,0,0,31999,0.1202986560466838
347,0,0,31999,0.1298708587012538
348,0,0,31999,0.11444303872807432
349,0,0,31999,0.1309806406776129
350,0,0,31999,0.12402921456302325
351,0,0,31999,0.1360917639805775
352,0,0,31999,0.11756543520275588
353,0,0,31999,0.11209268358089157
354,0,0,31999,0.124947242986397
355,0,0,31999,0.1364168996951046
356,0,0,31999,0.1443217308046381
357,0,0,31999,0.12695031277827887
358,0,0,31999,0.1284907582731127
359,0,0,31999,0.1270878266353092
360,0,0,31999,0.1209287248593216
361,0,0,31999,0.1256449471419091
362,0,0,31999,0.11546785625811835
363,0,0,31999,0.1239207314424992
364,0,0,31999,0.11113124654072228
365,0,0,31999,0.1376821818303405
366,0,0,31999,0.1375596836535415
367,0,0,31999,0.13194892213615247
368,0,0,31999,0.12057809577312352
369,0,0,31999,0.12422712731004085
370,0,0,31999,0.11728447647863012
371,0,0,31999,0.1251606350659765
372,0,0,31999,0.14793038296829425
373,0,0,31999,0.12395756527066708
374,0,0,31999,0.1137527041267012
375,0,0,31999,0.13171924300205035
376,0,0,31999,0.11884215170265527
377,0,0,31999,0.12697845299976132
378,0,0,31999,0.13034400094369766
379,0,0,31999,0.1340161590281661
380,0,0,31999,0.14468365929664906
381,0,0,31999,0.12601575173186114
382,0,0,31999,0.1215216011985235
383,0,0,31999,0.14334441852192972
384,0,0,31999,0.13124358477346626
385,0,0,31999,0.14465757650306393
386,0,0,31999,0.14082414853083872
387,0,0,31999,0.12851970906633525
388,0,0,31999,0.12196316059391245
389,0,0,31999,0.1173047121709386
390,0,0,31999,0.12140257579025357
391,0,0,31999,0.12852515202103446
392,0,0,31999,0.11515699801370645
393,0,0,31999,0.11988641338177705
394,0,0,31999,0.11130606392327556
395,0,0,31999,0.12454036714258325
396,0,0,31999,0.12790639316238245
397,0,0,31999,0.10529239050119764
398,0,0,31999,0.11031235566021877
399,0,0,31999,0.10022254283588444
400,0,0,31999,0.1098653620086724
401,0,0,31999,0.10320839057959164
402,0,0,31999,0.14144371444961595
403,0,0,31999,0.12439039869027058
404,0,0,31999,0.12798407476273996
405,0,0,31999,0.13324131072431694
406,0,0,31999,0.1316027848325139
407,0,0,31999,0.1317079407503559
408,0,0,31999,0.11833028616042934
409,0,0,31999,0.12588551745199653
410,0,0,31999,0.14342649717193734
411,0,0,31999,0.1278711642403853
412,0,0,31999,0.12809060763365665
413,0,0,31999,0.1345819575595641
414,0,0,31999,0.1277239248789021
415,0,0,31999,0.1333884472073685
416,0,0,31999,0.12676437505110308
417,0,0,31999,0.1506741537939094
418,0,0,31999,0.10771360315472564
419,0,0,31999,0.12931111191188704
420,0,0,31999,0.10873926479165676
421,0,0,31999,0.12747509120847975
422,0,0,31999,0.13994410051474018
423,0,0,31999,0.12584656941002922
424,0,0,31999,0.14441440953731088
425,0,0,31999,0.1353625145855514
426,0,0,31999,0.10859756154077127
427,0,0,31999,0.12639418744899092
428,0,0,31999,0.14122879891620901
429,0,0,31999,0.1207445091439477
430,0,0,31999,0.10879542035247844
431,0,0,31999,0.1350648169564543
432,0,0,31999,0.12197763860152593
433,0,0,31999,0.12365218928845402
434,0,0,31999,0.12807322079746086
435,0,0,31999,0.1203749120145678
436,0,0,31999,0.09613743153988576
437,0,0,31999,0.12900289372509788
438,0,0,31999,0.11723036229161655
439,0,0,31999,0.13076587567063616
440,0,0,31999,0.13133292286278178
441,0,0,31999,0.15470688435585853
442,0,0,31999,0.12395928761819296
443,0,0,31999,0.13414585463403975
444,0,0,31999,0.1252173645007945
445,0,0,31999,0.15495774803270598
446,0,0,31999,0.12380041941125215
447,0,0,31999,0.11280474451462215
448,0,0,31999,0.13707088134784276
449,0,0,31999,0.13376753759593354
450,0,0,31999,0.11831444918089284
451,0,0,31999,0.11781047638732504
452,0,0,31999,0.13149148724076007
453,0,0,31999,0.13286394177974806
454,0,0,31999,0.11160556953015607
455,0,0,31999,0.10934178764848887
456,0,0,31999,0.13326191073374952
457,0,0,31999,0.12363654161105472
458,0,0,31999,0.11383563145540256
459,0,0,31999,0.13107506646846367
460,0,0,31999,0.14090956920571054
461,0,0,31999,0.1325343843962138
462,0,0,31999,0.10575512648471128
463,0,0,31999,0.10508743111632997
464,0,0,31999,0.14119334060066682
465,0,0,31999,0.1129677295740346
466,0,0,31999,0.1176599404522348
467,0,0,31999,0.1348819797477261
468,0,0,31999,0.11891104899148924
469,0,0,31999,0.13640879171758352
470,0,0,31999,0.1235710744513594
471,0,0,31999,0.12863178166444206
472,0,0,31999,0.1433074901313016
473,0,0,31999,0.11857643505664466
474,0,0,31999,0.12921973596091915
475,0,0,31999,0.11806426672325987
476,0,0,31999,0.13200611441711627
477,0,0,31999,0.1192240130862514
478,0,0,31999,0.1244057013636668
479,0,0,31999,0.11724922339127238
480,0,0,31999,0.10149672514444508
481,0,0,31999,0.12484043776184535
482,0,0,31999,0.13284992684814673
483,0,0,31999,0.12674790009133505
484,0,0,31999,0.120377763162073
485,0,0,31999,0.11723105035795935
486,0,0,31999,0.10436139156703957
487,0,0,31999,0.1208370752208364
488,0,0,31999,0.11987478581488654
489,0,0,31999,0.14017806227646756
490,0,0,31999,0.1329434648579314
491,0,0,31999,0.15120105144790924
492,0,0,31999,0.14791621576558714
493,0,0,31999,0.1106255169572064
494,0,0,31999,0.11835397241297227
495,0,0,31999,0.11107545344041328
496,0,0,31999,0.12958730814315836
497,0,0,31999,0.13066976459134966
498,0,0,31999,0.13948732008374112
499,0,0,31999,0.11807400886819315
