,start,stop,Fst
0,0,32001.0,0.4773305317922396
1,0,32001.0,0.4724856872853586
2,0,32001.0,0.4640108120988215
3,0,32001.0,0.461673586940031
4,0,32001.0,0.4855121763794852
5,0,32001.0,0.4704932250367371
6,0,32001.0,0.4543726066576312
7,0,32001.0,0.4563605724132566
8,0,32001.0,0.47129959716293396
9,0,32001.0,0.4654973761725178
10,0,32001.0,0.4636295664671936
11,0,32001.0,0.4607906067467954
12,0,32001.0,0.4715720713156457
13,0,32001.0,0.4672379289632138
14,0,32001.0,0.4736352209759642
15,0,32001.0,0.4905761243441152
16,0,32001.0,0.4596604330557715
17,0,32001.0,0.4762582424087486
18,0,32001.0,0.4666172666597767
19,0,32001.0,0.4663887068420975
20,0,32001.0,0.4575880064807047
21,0,32001.0,0.474779837316017
22,0,32001.0,0.4637848358735766
23,0,32001.0,0.4678410496258816
24,0,32001.0,0.4623013283379882
25,0,32001.0,0.4561047352026506
26,0,32001.0,0.4651582211371825
27,0,32001.0,0.4711007723200868
28,0,32001.0,0.465254384368544
29,0,32001.0,0.4665663169208559
30,0,32001.0,0.4740342137086828
31,0,32001.0,0.45675542742569
32,0,32001.0,0.4707569971866671
33,0,32001.0,0.4654464683801024
34,0,32001.0,0.4699256076213961
35,0,32001.0,0.4579471698335222
36,0,32001.0,0.4538167723662103
37,0,32001.0,0.465185069896477
38,0,32001.0,0.4573304447272873
39,0,32001.0,0.4535446050012597
40,0,32001.0,0.4663827917338385
41,0,32001.0,0.4775490783231158
42,0,32001.0,0.4603415525883062
43,0,32001.0,0.4549115894283984
44,0,32001.0,0.4799426604996048
45,0,32001.0,0.4788842296285562
46,0,32001.0,0.4595506169406416
47,0,32001.0,0.462696551329517
48,0,32001.0,0.4519064752656594
49,0,32001.0,0.4673750939368443
50,0,32001.0,0.457547207309674
51,0,32001.0,0.46618911501977006
52,0,32001.0,0.4531512899069435
53,0,32001.0,0.4632668627735931
54,0,32001.0,0.4652087814591074
55,0,32001.0,0.4507642296208493
56,0,32001.0,0.4682402392779647
57,0,32001.0,0.45883573572505104
58,0,32001.0,0.4743663615223029
59,0,32001.0,0.47127780768370503
60,0,32001.0,0.4737055984819445
61,0,32001.0,0.4758851735743699
62,0,32001.0,0.4582527956312054
63,0,32001.0,0.4658184118276353
64,0,32001.0,0.4839243067262955
65,0,32001.0,0.46987038042589596
66,0,32001.0,0.4691985522528646
67,0,32001.0,0.4673364465177866
68,0,32001.0,0.4763465602908674
69,0,32001.0,0.4639075413375477
70,0,32001.0,0.4744579975685319
71,0,32001.0,0.4702739093060342
72,0,32001.0,0.455738115687916
73,0,32001.0,0.4630931300793525
74,0,32001.0,0.4691594348673149
75,0,32001.0,0.4638884710304087
76,0,32001.0,0.4618517462669433
77,0,32001.0,0.4643334143493223
78,0,32001.0,0.4664674961385272
79,0,32001.0,0.4770133265182827
80,0,32001.0,0.455954767826498
81,0,32001.0,0.4762736794155463
82,0,32001.0,0.4541973069645449
83,0,32001.0,0.4599541112252121
84,0,32001.0,0.4863113872822184
85,0,32001.0,0.4653244403487609
86,0,32001.0,0.4558443798254077
87,0,32001.0,0.4661881518673586
88,0,32001.0,0.4702280409122041
89,0,32001.0,0.4524513278254466
90,0,32001.0,0.4417707487784866
91,0,32001.0,0.4676843789914889
92,0,32001.0,0.4635292685653871
93,0,32001.0,0.4647100319819395
94,0,32001.0,0.4578320591685853
95,0,32001.0,0.4694190243030681
96,0,32001.0,0.4706733766025658
97,0,32001.0,0.4743251313630833
98,0,32001.0,0.4667339821149488
99,0,32001.0,0.4659023411708361
