,Unnamed: 0,start,stop,Fst
0,0,0,31999,0.3143713334270468
1,0,0,31999,0.31461224641322777
2,0,0,31999,0.3291701100564249
3,0,0,31999,0.31390107090136954
4,0,0,31999,0.3231181282959231
5,0,0,31999,0.32313480520629184
6,0,0,31999,0.3167282736059734
7,0,0,31999,0.3181900184186368
8,0,0,31999,0.3258392967087157
9,0,0,31999,0.3170216984429338
10,0,0,31999,0.3267788095795341
11,0,0,31999,0.3169419425404609
12,0,0,31999,0.3242015046910762
13,0,0,31999,0.3186649631383336
14,0,0,31999,0.3190721116836916
15,0,0,31999,0.31381402013184195
16,0,0,31999,0.31556228823291144
17,0,0,31999,0.3210057968978436
18,0,0,31999,0.3168202381512735
19,0,0,31999,0.31461148826801777
20,0,0,31999,0.3144482648771298
21,0,0,31999,0.3151899385257201
22,0,0,31999,0.3179246163381956
23,0,0,31999,0.31776639997490985
24,0,0,31999,0.3204878077715804
25,0,0,31999,0.3160926846299433
26,0,0,31999,0.3248416185646321
27,0,0,31999,0.31791165437902724
28,0,0,31999,0.31760668784582524
29,0,0,31999,0.3178343851970529
30,0,0,31999,0.3173207256108501
31,0,0,31999,0.31224421797809915
32,0,0,31999,0.32326608005902163
33,0,0,31999,0.3167333885133462
34,0,0,31999,0.3172257074596295
35,0,0,31999,0.3219399652197739
36,0,0,31999,0.3238790981738829
37,0,0,31999,0.3149645664652848
38,0,0,31999,0.3162561288619069
39,0,0,31999,0.32039761691114915
40,0,0,31999,0.31853191800780245
41,0,0,31999,0.3174608153854607
42,0,0,31999,0.31754415211098186
43,0,0,31999,0.31461298651228825
44,0,0,31999,0.3172239586622963
45,0,0,31999,0.3179954239976078
46,0,0,31999,0.31462695091629883
47,0,0,31999,0.3179283146490134
48,0,0,31999,0.3175379558962234
49,0,0,31999,0.3167938820631001
50,0,0,31999,0.31443183952643106
51,0,0,31999,0.316098894750492
52,0,0,31999,0.31955378900332265
53,0,0,31999,0.3237218537706165
54,0,0,31999,0.3187925792808952
55,0,0,31999,0.3178392463619698
56,0,0,31999,0.32124953529711264
57,0,0,31999,0.3131754287413031
58,0,0,31999,0.3040245559611281
59,0,0,31999,0.3072610228542097
60,0,0,31999,0.32582886869788136
61,0,0,31999,0.31703539661423186
62,0,0,31999,0.313365337906838
63,0,0,31999,0.3235620030718323
64,0,0,31999,0.3207004669357933
65,0,0,31999,0.3175099133536272
66,0,0,31999,0.3157486513019841
67,0,0,31999,0.3158945229789806
68,0,0,31999,0.3217532307914685
69,0,0,31999,0.3176153913240363
70,0,0,31999,0.3152340531386466
71,0,0,31999,0.3137120491301141
72,0,0,31999,0.3084379392278506
73,0,0,31999,0.3156845782799791
74,0,0,31999,0.3135976192342632
75,0,0,31999,0.3195111519216754
76,0,0,31999,0.3227366197818116
77,0,0,31999,0.31121343203000496
78,0,0,31999,0.3124045891047887
79,0,0,31999,0.3131549152701369
80,0,0,31999,0.31756222830624903
81,0,0,31999,0.31212742645934005
82,0,0,31999,0.3123908837108273
83,0,0,31999,0.3264377902432049
84,0,0,31999,0.3096970115467431
85,0,0,31999,0.3115677533827067
86,0,0,31999,0.3156061651534535
87,0,0,31999,0.32131247368267146
88,0,0,31999,0.3111877841929901
89,0,0,31999,0.3153337286380683
90,0,0,31999,0.3226086017851535
91,0,0,31999,0.32208697207978204
92,0,0,31999,0.311860613176886
93,0,0,31999,0.3253526815788457
94,0,0,31999,0.3120097368848809
95,0,0,31999,0.31372358127494604
96,0,0,31999,0.3140406665044405
97,0,0,31999,0.3177322945557834
98,0,0,31999,0.3148327424423987
99,0,0,31999,0.3099715718573942
100,0,0,31999,0.3164078443338138
101,0,0,31999,0.3217390584966397
102,0,0,31999,0.323772662149691
103,0,0,31999,0.3188585201123875
104,0,0,31999,0.3086802168095729
105,0,0,31999,0.32244108422319706
106,0,0,31999,0.3142613839284023
107,0,0,31999,0.3200788201185871
108,0,0,31999,0.3146774590860043
109,0,0,31999,0.3071902940390271
110,0,0,31999,0.3133808010971795
111,0,0,31999,0.31830380954651544
112,0,0,31999,0.3203894966306643
113,0,0,31999,0.3130504863671735
114,0,0,31999,0.3237203910991782
115,0,0,31999,0.31562423263396805
116,0,0,31999,0.3183374435715681
117,0,0,31999,0.31594157975376225
118,0,0,31999,0.3138307225050959
119,0,0,31999,0.31734436392274223
120,0,0,31999,0.32640942716768306
121,0,0,31999,0.31351315149302145
122,0,0,31999,0.32470051819430296
123,0,0,31999,0.3169344627506835
124,0,0,31999,0.3198749042511486
125,0,0,31999,0.3167478671373991
126,0,0,31999,0.3125295752469149
127,0,0,31999,0.3226080477462777
128,0,0,31999,0.3183451795123677
129,0,0,31999,0.3179230744584671
130,0,0,31999,0.3205816169251518
131,0,0,31999,0.31182858325825685
132,0,0,31999,0.3190624065482651
133,0,0,31999,0.31866260608676283
134,0,0,31999,0.3227960961498411
135,0,0,31999,0.3117525089849275
136,0,0,31999,0.3184249539816843
137,0,0,31999,0.31402831519929264
138,0,0,31999,0.31874540990419764
139,0,0,31999,0.3233411298456904
140,0,0,31999,0.31565876505956164
141,0,0,31999,0.3227259269457157
