Unnamed: 0,start,stop,Fst
0,0,32000.0,0.20407227472807796
0,0,32000.0,0.187822514774527
0,0,32000.0,0.1949858919283524
0,0,32000.0,0.1802937140133428
0,0,32000.0,0.14884312145989192
0,0,32000.0,0.18218392880288786
0,0,32000.0,0.19646677376909585
0,0,32000.0,0.18310437747863173
0,0,32000.0,0.1885267857895732
0,0,32000.0,0.17571724149840556
0,0,32000.0,0.20375697096352552
0,0,32000.0,0.21214387009730493
0,0,32000.0,0.19301303251850366
0,0,32000.0,0.1839320208608308
0,0,32000.0,0.19228461017125006
0,0,32000.0,0.174808118116555
0,0,32000.0,0.18277159023613185
0,0,32000.0,0.19598882728211603
0,0,32000.0,0.16204631977482484
0,0,32000.0,0.17336168681746536
0,0,32000.0,0.1821199790369252
0,0,32000.0,0.1695137330158406
0,0,32000.0,0.1807634073651377
0,0,32000.0,0.1959970105083216
0,0,32000.0,0.1890365356080212
0,0,32000.0,0.21833160138393665
0,0,32000.0,0.18870612654962435
0,0,32000.0,0.1825983182505395
0,0,32000.0,0.20276953661534375
0,0,32000.0,0.20443237358643815
0,0,32000.0,0.19122710096420928
0,0,32000.0,0.1637124911318942
0,0,32000.0,0.17145094264779145
0,0,32000.0,0.1807100941958988
0,0,32000.0,0.16862245527661307
0,0,32000.0,0.14576634258754284
0,0,32000.0,0.1629518574072395
0,0,32000.0,0.15549284142427314
0,0,32000.0,0.1948230550999398
0,0,32000.0,0.18056915971490534
0,0,32000.0,0.18848249344098064
0,0,32000.0,0.17300328674328924
0,0,32000.0,0.1664470616732392
0,0,32000.0,0.1708979814577814
0,0,32000.0,0.19238714845131355
0,0,32000.0,0.17480339025845246
0,0,32000.0,0.17444317273049054
0,0,32000.0,0.20904793627183565
0,0,32000.0,0.20159735267248247
0,0,32000.0,0.16802035275151625
0,0,32000.0,0.16920349329636214
0,0,32000.0,0.1591416615066872
0,0,32000.0,0.17345864747189074
0,0,32000.0,0.15082007901539096
0,0,32000.0,0.159421037336894
0,0,32000.0,0.20142202896087405
0,0,32000.0,0.15946192639870813
0,0,32000.0,0.16982457537372989
0,0,32000.0,0.1747096561312524
0,0,32000.0,0.19414599531957244
0,0,32000.0,0.19462371168014667
0,0,32000.0,0.2037329814895028
0,0,32000.0,0.1834992472189487
0,0,32000.0,0.1663752006621409
0,0,32000.0,0.1635943784424825
0,0,32000.0,0.19743468888068672
0,0,32000.0,0.17590255471201827
0,0,32000.0,0.1663149427706566
0,0,32000.0,0.1886833274923308
0,0,32000.0,0.20955401416785333
0,0,32000.0,0.18546262616132225
0,0,32000.0,0.15428945699275226
0,0,32000.0,0.1862154850901814
0,0,32000.0,0.19412940264586911
0,0,32000.0,0.19110649057626716
0,0,32000.0,0.188954050463552
0,0,32000.0,0.15007454921747193
0,0,32000.0,0.18973094444801952
0,0,32000.0,0.1928270302485945
0,0,32000.0,0.17671655374363426
0,0,32000.0,0.1672017731565987
0,0,32000.0,0.17926993718764273
0,0,32000.0,0.15456327705527834
0,0,32000.0,0.2001377703548649
0,0,32000.0,0.14582140135719288
0,0,32000.0,0.19629071764526532
0,0,32000.0,0.14860948804926785
0,0,32000.0,0.19847115118478198
0,0,32000.0,0.16476409527822544
0,0,32000.0,0.20542332302239846
0,0,32000.0,0.16688293360176934
0,0,32000.0,0.17011732296508433
0,0,32000.0,0.18901105701415355
0,0,32000.0,0.1667608650663886
0,0,32000.0,0.1621726480002826
0,0,32000.0,0.19637102765288034
0,0,32000.0,0.16539322415832144
0,0,32000.0,0.17867305160112254
0,0,32000.0,0.20013951968938234
0,0,32000.0,0.17676461370953148
0,0,32000.0,0.15111622594818458
0,0,32000.0,0.1901288984153862
0,0,32000.0,0.17522559124542664
0,0,32000.0,0.16308206390956312
0,0,32000.0,0.1850984758671915
0,0,32000.0,0.1614785171256508
0,0,32000.0,0.18356739581442175
0,0,32000.0,0.2069891690782366
0,0,32000.0,0.18820549877880047
0,0,32000.0,0.1895588709684287
0,0,32000.0,0.18565922133404625
0,0,32000.0,0.1606495743023391
0,0,32000.0,0.202129027313516
0,0,32000.0,0.1985244277192265
0,0,32000.0,0.1397360333786242
0,0,32000.0,0.158318745522081
0,0,32000.0,0.19159988519279306
0,0,32000.0,0.16246803376578958
0,0,32000.0,0.2080954528298989
0,0,32000.0,0.1592220392657372
0,0,32000.0,0.1667885108711511
0,0,32000.0,0.2039798994225074
0,0,32000.0,0.18064281431524926
0,0,32000.0,0.17001860967719765
0,0,32000.0,0.1828496311278074
0,0,32000.0,0.17245907409093075
0,0,32000.0,0.169343261743501
0,0,32000.0,0.16206064042776053
0,0,32000.0,0.20942487090462425
0,0,32000.0,0.19144812943065048
0,0,32000.0,0.1684248271220092
0,0,32000.0,0.20580710031417074
0,0,32000.0,0.18249019815548792
0,0,32000.0,0.17645357495275935
0,0,32000.0,0.17207946580745642
0,0,32000.0,0.1890797788525863
0,0,32000.0,0.18256740526543885
0,0,32000.0,0.1832836122531322
0,0,32000.0,0.19274087808033089
0,0,32000.0,0.1989325711079659
0,0,32000.0,0.17562295457257115
0,0,32000.0,0.1752646197419081
0,0,32000.0,0.1951416031775144
0,0,32000.0,0.16795006446753333
0,0,32000.0,0.16569980665546558
0,0,32000.0,0.15475714410156355
0,0,32000.0,0.1867865483915828
0,0,32000.0,0.20853337890498885
0,0,32000.0,0.18449400047604125
0,0,32000.0,0.1975834935384544
0,0,32000.0,0.19872773530721255
0,0,32000.0,0.16920630280361806
0,0,32000.0,0.21454550214413748
0,0,32000.0,0.2038262981410455
0,0,32000.0,0.17873353420045665
0,0,32000.0,0.1669658595698605
0,0,32000.0,0.17269437902766668
0,0,32000.0,0.16788495918048388
0,0,32000.0,0.1787596503339681
0,0,32000.0,0.18763557920342874
0,0,32000.0,0.15777603769780574
0,0,32000.0,0.1980607064684273
0,0,32000.0,0.16768333829274404
0,0,32000.0,0.1883751333053114
0,0,32000.0,0.17873449900265834
0,0,32000.0,0.17708573308363368
0,0,32000.0,0.17472496338335586
0,0,32000.0,0.18558672972924334
0,0,32000.0,0.1813183751954827
0,0,32000.0,0.19191269840039726
0,0,32000.0,0.16983180186435828
0,0,32000.0,0.16069913331580604
0,0,32000.0,0.1993637678637364
0,0,32000.0,0.15508199305750914
0,0,32000.0,0.17566624970287367
0,0,32000.0,0.20296046588901376
0,0,32000.0,0.16205678384443484
0,0,32000.0,0.19256799753160825
0,0,32000.0,0.2025476238415929
0,0,32000.0,0.17056081838591813
0,0,32000.0,0.1834928711187889
0,0,32000.0,0.14934377078157812
0,0,32000.0,0.18048007701785207
0,0,32000.0,0.18472446748184296
0,0,32000.0,0.1996217086877053
0,0,32000.0,0.1623338125888986
0,0,32000.0,0.1752913310807467
0,0,32000.0,0.1690397512964787
0,0,32000.0,0.17521090170948833
0,0,32000.0,0.15490446089495316
0,0,32000.0,0.18906402543966708
0,0,32000.0,0.18025077571811354
0,0,32000.0,0.19837172509204465
0,0,32000.0,0.2008762800413339
0,0,32000.0,0.1566238442084593
0,0,32000.0,0.22262105540631
0,0,32000.0,0.1916085326286302
0,0,32000.0,0.17338193464652968
0,0,32000.0,0.18518505565902524
0,0,32000.0,0.1758859826671786
0,0,32000.0,0.18046568370097887
0,0,32000.0,0.20569243413666072
0,0,32000.0,0.19333561305758085
0,0,32000.0,0.1982520959831412
0,0,32000.0,0.18238420790297866
0,0,32000.0,0.17103647661179766
0,0,32000.0,0.12699060404789042
0,0,32000.0,0.17937582630939336
0,0,32000.0,0.19502809583328928
0,0,32000.0,0.17619240879342474
0,0,32000.0,0.17939954281293335
0,0,32000.0,0.14851011846216025
0,0,32000.0,0.2039346850554453
0,0,32000.0,0.17109625268812734
0,0,32000.0,0.18132403545669395
0,0,32000.0,0.17614872404750076
0,0,32000.0,0.1663460642383487
0,0,32000.0,0.1705572379907321
0,0,32000.0,0.1832078802044292
0,0,32000.0,0.18395737186258967
0,0,32000.0,0.1669427468571919
0,0,32000.0,0.1753136198861062
0,0,32000.0,0.18693326494571624
0,0,32000.0,0.17380320327657864
0,0,32000.0,0.18362459621214616
0,0,32000.0,0.19481896969604048
0,0,32000.0,0.15318174695595838
0,0,32000.0,0.15166088329286906
0,0,32000.0,0.1661132633021042
0,0,32000.0,0.18347684144575355
0,0,32000.0,0.1774903241052079
0,0,32000.0,0.1952799360943693
0,0,32000.0,0.18781320323781464
0,0,32000.0,0.1985446390239302
0,0,32000.0,0.1997064596000272
0,0,32000.0,0.18536809644037236
0,0,32000.0,0.13787878959999705
0,0,32000.0,0.17306254374277913
0,0,32000.0,0.1857076091430245
0,0,32000.0,0.16071863068839765
0,0,32000.0,0.1657147992715641
0,0,32000.0,0.1961057655802934
0,0,32000.0,0.1880974671714173
0,0,32000.0,0.1661641948692428
0,0,32000.0,0.18560265468822276
0,0,32000.0,0.17924287032529185
0,0,32000.0,0.17802934563829942
0,0,32000.0,0.17880981766986173
0,0,32000.0,0.16880219228681684
0,0,32000.0,0.20353209671311265
0,0,32000.0,0.20397202730830866
0,0,32000.0,0.21483295314101108
0,0,32000.0,0.13480819840323055
0,0,32000.0,0.19418110180063414
0,0,32000.0,0.17751790807715725
0,0,32000.0,0.18255727664614246
0,0,32000.0,0.1800333541786238
0,0,32000.0,0.17532393437887928
0,0,32000.0,0.17416857247854695
0,0,32000.0,0.20558382413496484
0,0,32000.0,0.17131041113210227
0,0,32000.0,0.16241106543899356
0,0,32000.0,0.1923509232070386
0,0,32000.0,0.20226457712337476
0,0,32000.0,0.17931097504494406
0,0,32000.0,0.16914855021380631
0,0,32000.0,0.19083214688396635
0,0,32000.0,0.161319825150267
0,0,32000.0,0.1844144720042307
0,0,32000.0,0.18762892606654613
0,0,32000.0,0.17502345899215502
0,0,32000.0,0.15526157998863133
0,0,32000.0,0.19656523285185545
0,0,32000.0,0.1914102334615566
0,0,32000.0,0.16620368441888078
0,0,32000.0,0.17336153905684518
0,0,32000.0,0.17100066226613736
0,0,32000.0,0.20463239503036806
0,0,32000.0,0.18368464229148904
0,0,32000.0,0.17478204734392752
0,0,32000.0,0.16874079175347256
0,0,32000.0,0.1688829014740016
0,0,32000.0,0.2058935270838603
0,0,32000.0,0.1891267913315643
0,0,32000.0,0.17532081599055735
0,0,32000.0,0.19257583244205007
0,0,32000.0,0.17287186858801554
0,0,32000.0,0.1502433713623063
0,0,32000.0,0.14433502902254555
0,0,32000.0,0.1918109451993692
0,0,32000.0,0.1807049305507397
0,0,32000.0,0.1723636581972405
0,0,32000.0,0.1911780794574843
0,0,32000.0,0.19963966075964054
0,0,32000.0,0.1951868308987499
0,0,32000.0,0.18248237518761648
0,0,32000.0,0.2143171887060684
0,0,32000.0,0.18840446867545668
0,0,32000.0,0.16389824930485053
0,0,32000.0,0.17867087301152368
0,0,32000.0,0.17403345720671803
0,0,32000.0,0.2004794728206864
0,0,32000.0,0.20035041922255392
0,0,32000.0,0.17203154064107118
0,0,32000.0,0.17511323928375175
0,0,32000.0,0.19342600272937266
0,0,32000.0,0.1917590792018001
0,0,32000.0,0.17550764516753498
0,0,32000.0,0.18720579396986556
0,0,32000.0,0.1860181573248783
0,0,32000.0,0.19475076101688032
0,0,32000.0,0.16168975329143234
0,0,32000.0,0.18092847468081188
0,0,32000.0,0.17859340899040538
0,0,32000.0,0.19512788468851466
0,0,32000.0,0.2020868370163414
0,0,32000.0,0.20152132438482265
0,0,32000.0,0.17256717808038474
0,0,32000.0,0.1775939902093266
0,0,32000.0,0.1539950087691258
0,0,32000.0,0.17989502339387514
0,0,32000.0,0.18397526149804927
0,0,32000.0,0.19962202038495844
0,0,32000.0,0.16832663814498552
0,0,32000.0,0.18547410777979675
0,0,32000.0,0.17010657683641103
0,0,32000.0,0.17383013562410465
0,0,32000.0,0.20563272236718685
0,0,32000.0,0.19276202506705456
0,0,32000.0,0.17975112144921665
0,0,32000.0,0.1989450600621097
0,0,32000.0,0.17467447244251005
0,0,32000.0,0.19205656065473065
0,0,32000.0,0.17202956758603338
0,0,32000.0,0.16378010722057335
0,0,32000.0,0.1788594943277936
0,0,32000.0,0.1944825749689862
0,0,32000.0,0.18637764315456973
0,0,32000.0,0.17567784862100191
0,0,32000.0,0.1923505686643112
0,0,32000.0,0.1820811612474472
0,0,32000.0,0.19493110336092628
0,0,32000.0,0.17763049871842118
0,0,32000.0,0.1819103181904356
0,0,32000.0,0.19038346717404586
0,0,32000.0,0.16560887828939475
0,0,32000.0,0.16399531907774556
0,0,32000.0,0.17913669480949893
0,0,32000.0,0.15884701510422414
0,0,32000.0,0.19528977683997836
0,0,32000.0,0.169202368725853
0,0,32000.0,0.17574360645092665
0,0,32000.0,0.2135061926032169
0,0,32000.0,0.1635890376933697
0,0,32000.0,0.17301113833209794
0,0,32000.0,0.17424234711824316
0,0,32000.0,0.17919002991792596
0,0,32000.0,0.18233454123103185
0,0,32000.0,0.1694656644840542
0,0,32000.0,0.17048383507702924
0,0,32000.0,0.18741633482576106
0,0,32000.0,0.1734495601877385
0,0,32000.0,0.2002335145951199
0,0,32000.0,0.1611445420283051
0,0,32000.0,0.17224480000938802
0,0,32000.0,0.1672381727620638
0,0,32000.0,0.17759899914584004
0,0,32000.0,0.16375705868818968
0,0,32000.0,0.1789840704758657
0,0,32000.0,0.18040332955543292
0,0,32000.0,0.17455404844672104
0,0,32000.0,0.18696703975749865
0,0,32000.0,0.18062946379933786
0,0,32000.0,0.16162224557329874
0,0,32000.0,0.1868804366987329
0,0,32000.0,0.2087712072361892
0,0,32000.0,0.202367562039404
0,0,32000.0,0.19610024584043526
0,0,32000.0,0.18423004024006512
0,0,32000.0,0.1808001680571105
0,0,32000.0,0.20160130466693008
0,0,32000.0,0.18698682429818414
0,0,32000.0,0.1832148470175725
0,0,32000.0,0.2056985921276845
0,0,32000.0,0.19982206288595936
0,0,32000.0,0.16996489610106133
0,0,32000.0,0.20292682878688625
0,0,32000.0,0.17897087567098846
0,0,32000.0,0.18469790650006165
0,0,32000.0,0.17087736619883134
0,0,32000.0,0.1694564774034652
0,0,32000.0,0.18058638507843536
0,0,32000.0,0.1901592222892562
0,0,32000.0,0.1763316944401146
0,0,32000.0,0.1568489844229727
0,0,32000.0,0.19044908061963425
0,0,32000.0,0.17490726221133296
0,0,32000.0,0.16628372881929104
0,0,32000.0,0.16930382000980668
0,0,32000.0,0.17781410386395627
0,0,32000.0,0.1898930008989269
0,0,32000.0,0.18195953646088972
0,0,32000.0,0.191602092846206
0,0,32000.0,0.19165772632484165
0,0,32000.0,0.17511770152155154
0,0,32000.0,0.17967168077905762
0,0,32000.0,0.1818438690830087
0,0,32000.0,0.18586436850546045
0,0,32000.0,0.17949764893433814
0,0,32000.0,0.18119438820435274
0,0,32000.0,0.18836667884658906
0,0,32000.0,0.18313939136578566
0,0,32000.0,0.1563104946814024
0,0,32000.0,0.16189370618345122
0,0,32000.0,0.17635527392757214
0,0,32000.0,0.13893210476886927
0,0,32000.0,0.17301578669990608
0,0,32000.0,0.18395002025081814
0,0,32000.0,0.21267921825517394
0,0,32000.0,0.18043243006737428
0,0,32000.0,0.1899068453799224
0,0,32000.0,0.20397288410147896
0,0,32000.0,0.15523314277779274
0,0,32000.0,0.1818882069671877
0,0,32000.0,0.15897713288804033
0,0,32000.0,0.14958989478234455
0,0,32000.0,0.1725964542111766
0,0,32000.0,0.18724831119497207
0,0,32000.0,0.2014107894697592
0,0,32000.0,0.15224950517545452
0,0,32000.0,0.18122785722505455
0,0,32000.0,0.19979315938685466
0,0,32000.0,0.15468592343517354
0,0,32000.0,0.1679310288700573
0,0,32000.0,0.1462445523173623
0,0,32000.0,0.1961275989630044
0,0,32000.0,0.18111387938685872
0,0,32000.0,0.1717427230824172
0,0,32000.0,0.18160796992934744
0,0,32000.0,0.16046960968041932
0,0,32000.0,0.18644472168697235
0,0,32000.0,0.1877383063777517
0,0,32000.0,0.2184355392731637
0,0,32000.0,0.21911931536046111
0,0,32000.0,0.15973141984517605
0,0,32000.0,0.19222143452428467
0,0,32000.0,0.17025664569281945
0,0,32000.0,0.17407710755756894
0,0,32000.0,0.19072516987811675
0,0,32000.0,0.18629304091360369
0,0,32000.0,0.16169584075671975
0,0,32000.0,0.17344278456847162
0,0,32000.0,0.17805452900621582
0,0,32000.0,0.16979708921912054
0,0,32000.0,0.20673078744544626
0,0,32000.0,0.17425479942253766
0,0,32000.0,0.16973831624980096
0,0,32000.0,0.1902631931493932
0,0,32000.0,0.1558026915634802
0,0,32000.0,0.15274406261726745
0,0,32000.0,0.1768405238247599
0,0,32000.0,0.17116871976902534
0,0,32000.0,0.1520928693216186
0,0,32000.0,0.18991438768973415
0,0,32000.0,0.18835684338636247
0,0,32000.0,0.16639217812562232
0,0,32000.0,0.20085130774138354
0,0,32000.0,0.20186915668045333
0,0,32000.0,0.19772910499576485
0,0,32000.0,0.16863198609949415
0,0,32000.0,0.18410014348955206
0,0,32000.0,0.19290834795533915
0,0,32000.0,0.19334067909384825
0,0,32000.0,0.19975981765269807
0,0,32000.0,0.14819287044676585
0,0,32000.0,0.17747660271462393
0,0,32000.0,0.15881439930591426
0,0,32000.0,0.19003402277765452
0,0,32000.0,0.16981443525571366
