,start,stop,Fst
163,1043200,1075200,0.18230981322614448
164,1049600,1081600,0.20935151765592522
165,1056000,1088000,0.21057891077774604
166,1062400,1094400,0.20173489529496963
167,1068800,1100800,0.21339082338559887
168,1075200,1107200,0.23444519205407482
169,1081600,1113600,0.24345877912175534
170,1088000,1120000,0.21881009277586896
171,1094400,1126400,0.20722133077439048
172,1100800,1132800,0.2168235195216574
173,1107200,1139200,0.20336518634708226
174,1113600,1145600,0.20120773245265183
175,1120000,1152000,0.20687576637644958
176,1126400,1158400,0.2103882208133841
177,1132800,1164800,0.2031567806426879
178,1139200,1171200,0.18130592305966473
179,1145600,1177600,0.18832457759806845
180,1152000,1184000,0.184295744265897
181,1158400,1190400,0.1745247365777262
182,1164800,1196800,0.18575307891335208
183,1171200,1203200,0.19654789490135305
184,1177600,1209600,0.22776540043246243
185,1184000,1216000,0.21702611086199344
186,1190400,1222400,0.20681802180012057
187,1196800,1228800,0.19542409146083087
188,1203200,1235200,0.19505879853651895
189,1209600,1241600,0.1806849723520284
190,1216000,1248000,0.1752305713831665
191,1222400,1254400,0.19461580902909556
192,1228800,1260800,0.20019273707888247
193,1235200,1267200,0.20815896466002148
194,1241600,1273600,0.1875601831840032
195,1248000,1280000,0.2065238237702892
196,1254400,1286400,0.21218846552826323
197,1260800,1292800,0.20431992303868346
198,1267200,1299200,0.20655492088223326
199,1273600,1305600,0.19573576515746663
200,1280000,1312000,0.2028143630545791
201,1286400,1318400,0.17670396107466532
202,1292800,1324800,0.17229245976099858
203,1299200,1331200,0.1678449761297262
204,1305600,1337600,0.17120670616456188
205,1312000,1344000,0.18187126516425178
206,1318400,1350400,0.18202967990191765
207,1324800,1356800,0.1873041834419796
208,1331200,1363200,0.17541171679990333
209,1337600,1369600,0.1786426451736462
210,1344000,1376000,0.16441876145993214
211,1350400,1382400,0.16891766108341563
212,1356800,1388800,0.17493756547652342
213,1363200,1395200,0.18657276897356423
214,1369600,1401600,0.18603641674125845
215,1376000,1408000,0.18289414384265235
216,1382400,1414400,0.17826340802889573
217,1388800,1420800,0.18050372552240632
218,1395200,1427200,0.16697023776552886
219,1401600,1433600,0.16378080167020928
220,1408000,1440000,0.1553187134095595
221,1414400,1446400,0.15350801028038868
222,1420800,1452800,0.16724518014041811
223,1427200,1459200,0.16191811911514634
224,1433600,1465600,0.17605616977634922
225,1440000,1472000,0.1798814320267485
226,1446400,1478400,0.1785157678560893
227,1452800,1484800,0.1731370613531474
228,1459200,1491200,0.17247150705588207
229,1465600,1497600,0.1824477879438499
230,1472000,1504000,0.19028712565871445
231,1478400,1510400,0.18291345112711743
232,1484800,1516800,0.19168321331897817
233,1491200,1523200,0.19192430801686516
234,1497600,1529600,0.19600935024428745
235,1504000,1536000,0.1850002802469471
236,1510400,1542400,0.18253724687976033
237,1516800,1548800,0.19692784401777022
238,1523200,1555200,0.19537378360287125
239,1529600,1561600,0.203541323401292
240,1536000,1568000,0.18710493473118595
241,1542400,1574400,0.19620799478072387
242,1548800,1580800,0.1757579145755263
243,1555200,1587200,0.15221731233620778
244,1561600,1593600,0.1513477871031808
245,1568000,1600000,0.14313084690644426
246,1574400,1606400,0.13724693655409134
247,1580800,1612800,0.12630128710283522
248,1587200,1619200,0.1305171654819764
249,1593600,1625600,0.13828107127411707
250,1600000,1632000,0.13867888964441527
251,1606400,1638400,0.14309853187691615
252,1612800,1644800,0.15954912029778986
253,1619200,1651200,0.16398884243001643
254,1625600,1657600,0.18185571000229586
255,1632000,1664000,0.17698664005403641
256,1638400,1670400,0.1694913305951464
257,1644800,1676800,0.17353629905590723
258,1651200,1683200,0.1722769988627118
259,1657600,1689600,0.16615886221023574
260,1664000,1696000,0.1469413143099957
261,1670400,1702400,0.1462314983111338
262,1676800,1708800,0.16947789939812638
263,1683200,1715200,0.17776580916994547
264,1689600,1721600,0.19084982366101905
265,1696000,1728000,0.18475176024727272
266,1702400,1734400,0.19445842540864952
267,1708800,1740800,0.2128637393518968
268,1715200,1747200,0.2095191918859905
269,1721600,1753600,0.1966981908007932
270,1728000,1760000,0.18558153622999993
271,1734400,1766400,0.19168353068050167
272,1740800,1772800,0.19192400678498134
273,1747200,1779200,0.18285590060462986
274,1753600,1785600,0.168085140197503
275,1760000,1792000,0.16448954663045603
276,1766400,1798400,0.1552335129431187
277,1772800,1804800,0.15793728258662906
278,1779200,1811200,0.15980843750390514
279,1785600,1817600,0.15519919349888245
280,1792000,1824000,0.15330561273509435
281,1798400,1830400,0.161681709598601
282,1804800,1836800,0.16326671183573296
283,1811200,1843200,0.15943346061041694
284,1817600,1849600,0.1533820343162352
285,1824000,1856000,0.15285049300201983
286,1830400,1862400,0.16114037008172302
287,1836800,1868800,0.16754480756904774
288,1843200,1875200,0.168036743105322
289,1849600,1881600,0.17960079500387877
290,1856000,1888000,0.18278195814514486
291,1862400,1894400,0.18146695153207212
292,1868800,1900800,0.1873724381273346
293,1875200,1907200,0.18121685199803475
294,1881600,1913600,0.17818136166274165
295,1888000,1920000,0.17521958919068126
296,1894400,1926400,0.18147414571298576
297,1900800,1932800,0.19038195231543503
298,1907200,1939200,0.1872013636100697
299,1913600,1945600,0.1723464442247078
300,1920000,1952000,0.17449867112574227
301,1926400,1958400,0.1663858170065078
302,1932800,1964800,0.15548200578910973
303,1939200,1971200,0.1655668077709376
304,1945600,1977600,0.16219268376393917
305,1952000,1984000,0.17775686721583953
306,1958400,1990400,0.18693421066044796
307,1964800,1996800,0.18868418208988963
308,1971200,2003200,0.20251280218581816
309,1977600,2009600,0.20060904011653724
310,1984000,2016000,0.2006636696601969
311,1990400,2022400,0.1927859481826855
312,1996800,2028800,0.19385385549546824
313,2003200,2035200,0.19580630100055357
314,2009600,2041600,0.20005744028183442
315,2016000,2048000,0.20094851602380806
316,2022400,2054400,0.20458030149658782
317,2028800,2060800,0.21271024927852558
318,2035200,2067200,0.20706953159947414
319,2041600,2073600,0.2028912304332491
320,2048000,2080000,0.18895841671279662
321,2054400,2086400,0.18217276685243539
322,2060800,2092800,0.17316881840106815
323,2067200,2099200,0.1607708827990385
324,2073600,2105600,0.1598438337363965
325,2080000,2112000,0.15909262646439812
326,2086400,2118400,0.16324953792035293
327,2092800,2124800,0.16171508379346455
328,2099200,2131200,0.17066958867173596
329,2105600,2137600,0.17653139193482986
330,2112000,2144000,0.1804014264702051
331,2118400,2150400,0.1985077429109743
332,2124800,2156800,0.19814740587486426
333,2131200,2163200,0.1950259251888519
334,2137600,2169600,0.18482905830495408
335,2144000,2176000,0.17898999852295475
336,2150400,2182400,0.17878442004786285
337,2156800,2188800,0.16940740180820035
338,2163200,2195200,0.16860406860078636
339,2169600,2201600,0.16715994166614428
340,2176000,2208000,0.16421084404608202
341,2182400,2214400,0.17767663740658018
342,2188800,2220800,0.1752417843693904
343,2195200,2227200,0.16917915429305222
344,2201600,2233600,0.17841623286331082
345,2208000,2240000,0.1805179132068505
346,2214400,2246400,0.18230554283321257
347,2220800,2252800,0.17172965680411384
348,2227200,2259200,0.17698568884044708
349,2233600,2265600,0.17963176368174455
350,2240000,2272000,0.17485716511392085
351,2246400,2278400,0.16970011408843214
352,2252800,2284800,0.16780939077061577
353,2259200,2291200,0.1733257750261478
354,2265600,2297600,0.1708084247014599
355,2272000,2304000,0.1700436431714245
356,2278400,2310400,0.16379977519346942
357,2284800,2316800,0.17320614652753455
358,2291200,2323200,0.18803405346041777
359,2297600,2329600,0.1862044038389581
360,2304000,2336000,0.1868368967170505
361,2310400,2342400,0.19607373108778503
362,2316800,2348800,0.2005280995615013
363,2323200,2355200,0.20157891944411413
364,2329600,2361600,0.20692225008828205
365,2336000,2368000,0.21036419090758257
366,2342400,2374400,0.2113871282648043
367,2348800,2380800,0.20468541710008845
368,2355200,2387200,0.21933129962550627
369,2361600,2393600,0.21310169006048324
370,2368000,2400000,0.2042295760680702
371,2374400,2406400,0.19242124281011436
372,2380800,2412800,0.1878033366209102
373,2387200,2419200,0.18547579933293126
374,2393600,2425600,0.1672077241147126
375,2400000,2432000,0.1665592747083785
376,2406400,2438400,0.1600825222304179
377,2412800,2444800,0.1646449191120027
378,2419200,2451200,0.17810829534911163
379,2425600,2457600,0.18363482956482263
380,2432000,2464000,0.18597691487802298
381,2438400,2470400,0.19546964917270981
382,2444800,2476800,0.2081638564076452
383,2451200,2483200,0.21825006406649144
384,2457600,2489600,0.2034119697665124
385,2464000,2496000,0.20632671838236535
386,2470400,2502400,0.22211229163788304
387,2476800,2508800,0.21826405354331402
388,2483200,2515200,0.21615185629151296
389,2489600,2521600,0.2073539821115526
390,2496000,2528000,0.20801635219523082
391,2502400,2534400,0.20108278020865158
392,2508800,2540800,0.18302475301374013
393,2515200,2547200,0.17709730536262697
394,2521600,2553600,0.17748139905140659
395,2528000,2560000,0.1769380311879112
396,2534400,2566400,0.18935900911541712
397,2540800,2572800,0.18807140569331018
398,2547200,2579200,0.1922521791084057
399,2553600,2585600,0.195290897991188
400,2560000,2592000,0.1823594316783182
401,2566400,2598400,0.1760511036810917
402,2572800,2604800,0.16468642629068195
403,2579200,2611200,0.1656333565812247
404,2585600,2617600,0.17780012244362983
405,2592000,2624000,0.17998108227178816
406,2598400,2630400,0.1966744695020185
407,2604800,2636800,0.2049164732680657
408,2611200,2643200,0.20312387003990257
409,2617600,2649600,0.20180307667709002
410,2624000,2656000,0.1840199085127424
411,2630400,2662400,0.18653220861135755
412,2636800,2668800,0.1830997991339076
413,2643200,2675200,0.185893311310272
414,2649600,2681600,0.17726314724226894
415,2656000,2688000,0.18579712824347205
416,2662400,2694400,0.19254719757908131
417,2668800,2700800,0.19519672017617415
418,2675200,2707200,0.19160409502971787
419,2681600,2713600,0.19057648726981802
420,2688000,2720000,0.20810631016121037
421,2694400,2726400,0.206873286948222
422,2700800,2732800,0.19658505345705496
423,2707200,2739200,0.1948002834790293
424,2713600,2745600,0.18936408839140487
425,2720000,2752000,0.19723732555599902
426,2726400,2758400,0.1784974253900651
427,2732800,2764800,0.1641625645162886
428,2739200,2771200,0.16690585011005585
429,2745600,2777600,0.15264990567974515
430,2752000,2784000,0.15816441358610056
431,2758400,2790400,0.15466997615617745
432,2764800,2796800,0.16862642644700762
433,2771200,2803200,0.18351963194015267
434,2777600,2809600,0.19294934603334257
435,2784000,2816000,0.198402282366947
436,2790400,2822400,0.18518910018518522
437,2796800,2828800,0.17392586895783604
438,2803200,2835200,0.1668034024598009
439,2809600,2841600,0.15824675085305778
440,2816000,2848000,0.14993048894557431
441,2822400,2854400,0.1666006154351673
442,2828800,2860800,0.16625201202685336
443,2835200,2867200,0.1687112734257084
444,2841600,2873600,0.16830105366547143
445,2848000,2880000,0.17365125673052578
446,2854400,2886400,0.18011247732899255
447,2860800,2892800,0.18339029259571465
448,2867200,2899200,0.1960786488550073
449,2873600,2905600,0.2103420044927422
450,2880000,2912000,0.22226074830273396
451,2886400,2918400,0.20835562336748353
452,2892800,2924800,0.2114242247130393
453,2899200,2931200,0.1948425004794255
454,2905600,2937600,0.18882337165948265
455,2912000,2944000,0.1775390607900293
456,2918400,2950400,0.17339951215042804
457,2924800,2956800,0.17389342923358442
458,2931200,2963200,0.17109279640859085
459,2937600,2969600,0.16763432566502723
460,2944000,2976000,0.16416285803589153
461,2950400,2982400,0.16905168455406477
462,2956800,2988800,0.16988002341795608
463,2963200,2995200,0.1824257636277088
464,2969600,3001600,0.17869218587413485
465,2976000,3008000,0.18134288088490244
466,2982400,3014400,0.18385734801461737
467,2988800,3020800,0.17795008414594754
468,2995200,3027200,0.1749535652228867
469,3001600,3033600,0.17555692347223473
470,3008000,3040000,0.17672763055227197
471,3014400,3046400,0.17144292787742102
472,3020800,3052800,0.16856573050578233
473,3027200,3059200,0.1768774518556639
474,3033600,3065600,0.17924350610015086
475,3040000,3072000,0.17587594905921197
476,3046400,3078400,0.169561992701343
477,3052800,3084800,0.1739868379757797
478,3059200,3091200,0.16718115071088838
479,3065600,3097600,0.1598910630118518
480,3072000,3104000,0.16300768124372006
481,3078400,3110400,0.1565941058596442
482,3084800,3116800,0.1576091540987822
483,3091200,3123200,0.1644729424846832
484,3097600,3129600,0.18650209806931517
485,3104000,3136000,0.18464412263433316
486,3110400,3142400,0.17874012575803117
487,3116800,3148800,0.17804956895643873
488,3123200,3155200,0.1972268524686017
489,3129600,3161600,0.19280201455905432
490,3136000,3168000,0.19270488763226773
491,3142400,3174400,0.20412146892072838
492,3148800,3180800,0.20647016697672366
493,3155200,3187200,0.22320366306956277
494,3161600,3193600,0.20909596537280822
495,3168000,3200000,0.21119066634684402
496,3174400,3206400,0.2102270913180496
497,3180800,3212800,0.21008690995529633
498,3187200,3219200,0.20892779203831363
499,3193600,3225600,0.19546696837890556
500,3200000,3232000,0.19316343359854685
501,3206400,3238400,0.19017861036435452
502,3212800,3244800,0.17836131724319643
503,3219200,3251200,0.16919511186816474
504,3225600,3257600,0.1782224666554392
505,3232000,3264000,0.16887891597699795
506,3238400,3270400,0.17347641194215088
507,3244800,3276800,0.1768618946317189
508,3251200,3283200,0.19532159984150482
509,3257600,3289600,0.2004953861276854
510,3264000,3296000,0.18747842502127635
511,3270400,3302400,0.20211260113113777
512,3276800,3308800,0.1984202479752381
513,3283200,3315200,0.19187852036184455
514,3289600,3321600,0.17212112343516947
515,3296000,3328000,0.17323136992993837
516,3302400,3334400,0.17073335375517337
517,3308800,3340800,0.16390702142733657
518,3315200,3347200,0.16757264247656709
519,3321600,3353600,0.16959970232031754
520,3328000,3360000,0.17648496233994607
521,3334400,3366400,0.18609169691651906
522,3340800,3372800,0.19534585383648928
523,3347200,3379200,0.2026812180136478
524,3353600,3385600,0.19913741411462108
525,3360000,3392000,0.20790925840837396
526,3366400,3398400,0.21414552448867247
527,3372800,3404800,0.20479417806870837
528,3379200,3411200,0.20324238761212365
529,3385600,3417600,0.20166797889022542
530,3392000,3424000,0.200671152545793
531,3398400,3430400,0.19813311036767317
532,3404800,3436800,0.19267538661811717
533,3411200,3443200,0.18621700210479786
534,3417600,3449600,0.17538726834470697
535,3424000,3456000,0.17350803210333657
536,3430400,3462400,0.1816086556150964
537,3436800,3468800,0.185112540798574
538,3443200,3475200,0.18867957592744505
539,3449600,3481600,0.19472916339327836
540,3456000,3488000,0.19982397709193073
541,3462400,3494400,0.20839695742910722
542,3468800,3500800,0.20732309980605168
543,3475200,3507200,0.1905575424035574
544,3481600,3513600,0.18036672523493763
545,3488000,3520000,0.16108463902650652
546,3494400,3526400,0.16620058011087419
547,3500800,3532800,0.15627539297210682
548,3507200,3539200,0.15051111626277203
549,3513600,3545600,0.15946727668458216
550,3520000,3552000,0.17168163008239398
551,3526400,3558400,0.2099234408031753
552,3532800,3564800,0.21536870847001943
553,3539200,3571200,0.21475275787260784
554,3545600,3577600,0.21163031677443078
555,3552000,3584000,0.21265270077881435
556,3558400,3590400,0.20838260555296448
557,3564800,3596800,0.18715360187598049
558,3571200,3603200,0.18258862027400802
559,3577600,3609600,0.18070466728095166
560,3584000,3616000,0.1756308061036909
561,3590400,3622400,0.18478960893832086
562,3596800,3628800,0.18353311328025068
563,3603200,3635200,0.18439967948969083
564,3609600,3641600,0.17949086915834384
565,3616000,3648000,0.16931340067922254
566,3622400,3654400,0.1757259344151954
567,3628800,3660800,0.1581423935306115
568,3635200,3667200,0.15490485065886886
569,3641600,3673600,0.15986312199417305
570,3648000,3680000,0.16689387808942407
571,3654400,3686400,0.1872337958981394
572,3660800,3692800,0.1984344198798265
573,3667200,3699200,0.21704773813423547
574,3673600,3705600,0.22824484259065975
575,3680000,3712000,0.22348222924542338
576,3686400,3718400,0.22246644785774616
577,3692800,3724800,0.20990287117246095
578,3699200,3731200,0.19775329316764068
579,3705600,3737600,0.19026270490857686
580,3712000,3744000,0.18249515696765062
581,3718400,3750400,0.17847695702267616
582,3724800,3756800,0.16274340800476286
583,3731200,3763200,0.17373623976501268
584,3737600,3769600,0.174175603804772
585,3744000,3776000,0.17918422492492064
586,3750400,3782400,0.17712487927162326
587,3756800,3788800,0.17139885061021573
588,3763200,3795200,0.18136241089580693
589,3769600,3801600,0.1911091479241575
590,3776000,3808000,0.19490071961324743
591,3782400,3814400,0.18542471667653126
592,3788800,3820800,0.1923609206943596
593,3795200,3827200,0.19751871566775836
594,3801600,3833600,0.19142549319466634
595,3808000,3840000,0.17368267202237853
596,3814400,3846400,0.18025461373753496
597,3820800,3852800,0.17822526376185746
598,3827200,3859200,0.1835471258694291
599,3833600,3865600,0.18815342992655623
600,3840000,3872000,0.1932005185088509
601,3846400,3878400,0.19952963644797558
602,3852800,3884800,0.1949422283714378
603,3859200,3891200,0.19061646509625105
604,3865600,3897600,0.17895275874127353
605,3872000,3904000,0.1808812449641859
606,3878400,3910400,0.18190929601912315
607,3884800,3916800,0.18542348906504932
608,3891200,3923200,0.17883902300938892
609,3897600,3929600,0.1918426282599955
610,3904000,3936000,0.20046966973291036
611,3910400,3942400,0.19039875408071968
612,3916800,3948800,0.2048588142203419
613,3923200,3955200,0.1985382210210911
614,3929600,3961600,0.20220662102995676
615,3936000,3968000,0.19489112016515905
616,3942400,3974400,0.19157988333594056
617,3948800,3980800,0.19838383536105916
618,3955200,3987200,0.1950173944401453
619,3961600,3993600,0.19017704821968176
620,3968000,4000000,0.18506541126171017
621,3974400,4006400,0.19537094146944928
622,3980800,4012800,0.1924651127945149
623,3987200,4019200,0.19742138479135435
624,3993600,4025600,0.19889936996988306
625,4000000,4032000,0.20456942787348834
626,4006400,4038400,0.21472808507224292
627,4012800,4044800,0.20065071253049335
628,4019200,4051200,0.199908736304564
629,4025600,4057600,0.18177765460684328
630,4032000,4064000,0.16577469140656273
631,4038400,4070400,0.16157979465005093
632,4044800,4076800,0.15308183162541864
633,4051200,4083200,0.1545714468043075
634,4057600,4089600,0.15197359517244666
635,4064000,4096000,0.1560002054172922
636,4070400,4102400,0.16018355209073618
637,4076800,4108800,0.1540235847429428
638,4083200,4115200,0.1442408880549922
639,4089600,4121600,0.15263480400178628
640,4096000,4128000,0.1594401361223592
641,4102400,4134400,0.17400057832651822
642,4108800,4140800,0.19427111352634832
643,4115200,4147200,0.2072125500674051
644,4121600,4153600,0.23016068335182444
645,4128000,4160000,0.2357888599232433
646,4134400,4166400,0.23647919747642018
647,4140800,4172800,0.2260392275388545
648,4147200,4179200,0.21569008884552937
649,4153600,4185600,0.20882271393391252
650,4160000,4192000,0.19985616730266978
651,4166400,4198400,0.1953375821085289
652,4172800,4204800,0.1888868525072633
653,4179200,4211200,0.19304108739131487
654,4185600,4217600,0.1759482614849392
655,4192000,4224000,0.18604246613448416
656,4198400,4230400,0.18005713303481982
657,4204800,4236800,0.1810624690980263
658,4211200,4243200,0.17714877793530467
659,4217600,4249600,0.17259676398327897
660,4224000,4256000,0.17710612518746208
661,4230400,4262400,0.15826768113018355
662,4236800,4268800,0.14802337670946658
663,4243200,4275200,0.15239088524910216
664,4249600,4281600,0.15705008884649713
665,4256000,4288000,0.17123898842170548
666,4262400,4294400,0.17592003125408698
667,4268800,4300800,0.1924269086276098
668,4275200,4307200,0.22411516076523286
669,4281600,4313600,0.22669365918535467
670,4288000,4320000,0.24097563399497637
671,4294400,4326400,0.23380857791179463
672,4300800,4332800,0.23958363415220543
673,4307200,4339200,0.2349818825119803
674,4313600,4345600,0.21454905743660366
675,4320000,4352000,0.222274154471223
676,4326400,4358400,0.19938243496066535
677,4332800,4364800,0.19861433364481224
678,4339200,4371200,0.19408641852074404
679,4345600,4377600,0.18691601679149794
680,4352000,4384000,0.19240820041971582
681,4358400,4390400,0.18471548700245424
682,4364800,4396800,0.19772088229033116
683,4371200,4403200,0.19538319978590352
684,4377600,4409600,0.18665113769095135
685,4384000,4416000,0.19367907615597396
686,4390400,4422400,0.2035320070362513
687,4396800,4428800,0.19669880258229938
688,4403200,4435200,0.1880176213709316
689,4409600,4441600,0.16630686379487988
690,4416000,4448000,0.1748215516511679
691,4422400,4454400,0.17687259598528013
692,4428800,4460800,0.16754753958845414
693,4435200,4467200,0.16225306285703112
694,4441600,4473600,0.17534365623619844
695,4448000,4480000,0.18964889342392002
696,4454400,4486400,0.19154375489283884
697,4460800,4492800,0.19619544955774898
698,4467200,4499200,0.1802493972428323
699,4473600,4505600,0.17329786541861614
700,4480000,4512000,0.17297587998880884
701,4486400,4518400,0.17568168291902533
702,4492800,4524800,0.1737923597641964
703,4499200,4531200,0.1544238553418482
704,4505600,4537600,0.16128403855924642
705,4512000,4544000,0.18889336553977873
706,4518400,4550400,0.18607657480528292
707,4524800,4556800,0.17288308782860637
708,4531200,4563200,0.16205291699792243
709,4537600,4569600,0.17198063285840345
710,4544000,4576000,0.1700797975298158
711,4550400,4582400,0.1625619804808437
712,4556800,4588800,0.1692899325693414
713,4563200,4595200,0.18279433585380497
714,4569600,4601600,0.18897983074066305
715,4576000,4608000,0.1876856539879089
716,4582400,4614400,0.19999156042364605
717,4588800,4620800,0.18952997624638154
718,4595200,4627200,0.184716016580558
719,4601600,4633600,0.18142360760382448
720,4608000,4640000,0.177547686619786
721,4614400,4646400,0.168851140049365
722,4620800,4652800,0.15745272326030962
723,4627200,4659200,0.15801795492745965
724,4633600,4665600,0.16725880321281758
725,4640000,4672000,0.17912698022993184
726,4646400,4678400,0.18193793503947342
727,4652800,4684800,0.20184111982178696
728,4659200,4691200,0.20346488816676975
729,4665600,4697600,0.1862533579838106
730,4672000,4704000,0.1689288623504156
731,4678400,4710400,0.16228328769855405
732,4684800,4716800,0.16382617956333417
733,4691200,4723200,0.15822434189725335
734,4697600,4729600,0.15096688738087152
735,4704000,4736000,0.161639854639288
736,4710400,4742400,0.15646712759296563
737,4716800,4748800,0.15701494627961177
738,4723200,4755200,0.14488896034872809
739,4729600,4761600,0.13087783620433524
740,4736000,4768000,0.1345321198312181
741,4742400,4774400,0.1288975302586431
742,4748800,4780800,0.14917827650908264
743,4755200,4787200,0.1571613271376142
744,4761600,4793600,0.16134069486308428
745,4768000,4800000,0.17567872107631965
746,4774400,4806400,0.19091110666311006
747,4780800,4812800,0.20306748398537677
748,4787200,4819200,0.19787793143464275
749,4793600,4825600,0.19180563076655557
750,4800000,4832000,0.2022292437316678
751,4806400,4838400,0.21349321016785555
752,4812800,4844800,0.21138659304197077
